source,missing_set,experiment_mode,experiment,seed,model_type,model_path,n,latency_s,training_s,r2,mae,rmse,nmae,accuracy,macro_f1,residual_mean,residual_std
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,2,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod_nh3n/svm.joblib,10000,10.276715522632005,42.59650531038642,0.7664579628615115,7.163535447213279,9.711508534546692,0.0843960349577436,0.6515,0.5875065556084653,-1.6991874766778914,9.562180894859754
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,2,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod_nh3n/svm.joblib,10714,10.998066689819098,42.59650531038642,-0.5002690026576115,16.91012432816835,18.480591830833337,0.2792753811423344,0.2259660257606869,0.250610996454963,-16.659697404037683,7.999545589457269
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,2,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod_nh3n/svm.joblib,10000,26.940929416567087,196.24449179694057,0.7683549300467413,6.978592940579253,9.671986794932003,0.0822171647099346,0.6594,0.568082367258934,-1.4924190802028487,9.556628420372014
external_10714,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,2,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod_nh3n/svm.joblib,10714,28.97731150873005,196.24449179694057,-0.5005975863992822,16.69410191783828,18.48261549777156,0.2757077112772631,0.2492999813328355,0.2575276195762236,-16.35245603549548,8.61459133142813
internal_test,complete,full_reference,full_reference,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/rf.joblib,10000,0.2876781485974788,3.784168099984527,0.9987890326618264,0.3841467866666662,0.6993110310255367,0.0045257632736412,0.9801,0.9590612040659424,-0.0414814199999999,0.6981145653138983
external_10714,complete,full_reference,full_reference,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/rf.joblib,10714,0.0895646400749683,3.784168099984527,0.997709970777374,0.4051399570655238,0.7220243082994873,0.0066909984651614,0.978626096695912,0.8996238936195425,-0.1768511946985314,0.7000632110903645
internal_test,missing_bod,inference_dropout,inference_dropout_missing_bod,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/rf.joblib,10000,0.1073075626045465,3.784168099984527,0.5006837911145616,12.235918256666665,14.200119406196354,0.1441554931275526,0.3649,0.3677615546604174,11.39224341,8.477462354640293
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/rf.joblib,10714,0.0801301337778568,3.784168099984527,0.9376555282080732,3.603069924086865,3.767300661716878,0.0595056965167112,0.8162217659137577,0.6655930692927599,-3.427999816439549,1.562561814122142
internal_test,missing_bod,reduced_retraining,reduced_retraining_missing_bod,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod/rf.joblib,10000,0.1785870753228664,3.688772086054087,0.8886153597599802,4.91264449122222,6.706822572407996,0.0578775269936642,0.7593,0.6726899731017223,0.1977591700158712,6.704241568882899
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod/rf.joblib,10714,0.1657473742961883,3.688772086054087,-0.0241026511829529,14.128837375211488,15.268734808089542,0.2333416577243846,0.2870076535374277,0.2963710028308224,-13.965429703006896,6.172891735127069
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod/rf.joblib,10000,0.3143756315112114,9.821213668212296,0.842833612644873,5.642959135999998,7.966801553099502,0.0664816109330819,0.7184,0.6948574517827848,1.8094351713492047,7.758987790704838
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod/rf.joblib,10714,0.295842545107007,9.821213668212296,0.1034576325459915,12.114244374887038,14.286199672792476,0.2000700970253846,0.4016240433078215,0.3516881561929938,-11.87248205766969,7.946418351962423
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/rf.joblib,10000,0.0963778272271156,3.784168099984527,0.8124623199308504,7.493456153333333,8.702588204206478,0.0882829424285265,0.4772,0.4168361539501974,5.779390139999998,6.506759935186633
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/rf.joblib,10714,0.1109600886702537,3.784168099984527,0.7257437440634762,6.898524077530953,7.901500618189391,0.1139310334852345,0.5755086802314728,0.3978873871418509,4.806821862360773,6.271510716966782
internal_test,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_nh3n/rf.joblib,10000,0.1626479793339967,3.5293046850711107,0.9815455764904598,1.847816599999998,2.729948194222373,0.0217697525918944,0.904,0.8434270470209145,0.0298400933333321,2.7299216031167948
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_nh3n/rf.joblib,10714,0.0894112642854452,3.5293046850711107,0.9441586249443382,2.485974376205585,3.565409020906051,0.0410565545203234,0.8602762740339742,0.7546234901085448,0.0028605936158278,3.56557427513863
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_nh3n/rf.joblib,10000,0.2432636618614196,8.533759072422981,0.9782898031234808,1.8907119066666649,2.960983893389156,0.022275116713792,0.8974,0.8543517294522772,0.4521067399999996,2.926411027300616
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_nh3n/rf.joblib,10714,0.1697307731956243,8.533759072422981,0.9315126232117796,2.643436071184119,3.948540283102991,0.0436570779716617,0.8466492439798394,0.7482107941509073,0.4449829942131778,3.923569465535624
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/rf.joblib,10000,0.1226605996489524,3.784168099984527,-0.1162451759738785,17.992993879999972,21.231660525163523,0.2119815490103672,0.2908,0.2310252113387271,16.827385466666637,12.947558493364584
external_10714,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/rf.joblib,10714,0.1207957286387682,3.784168099984527,0.8457140821571371,5.387567341795756,5.926447632432304,0.0889771650172709,0.6216165764420385,0.4077971039421504,1.6270661782091695,5.698988383587333
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod_nh3n/rf.joblib,10000,0.1482989359647035,3.084637764841318,0.7856034572675508,7.262456086277777,9.30492877180945,0.0855614524773536,0.637,0.5862501577602123,0.2693047862936493,9.301495909967546
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod_nh3n/rf.joblib,10714,0.1639666799455881,3.084637764841318,-0.1373444407035624,14.715350846867029,16.09078794884465,0.2430280899565157,0.2787007653537428,0.2588315806909614,-14.460270252421546,7.058235679693485
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod_nh3n/rf.joblib,10000,0.5067274831235409,13.213968032971025,0.7197569662903559,8.004387546468251,10.638283923006938,0.0943023980498144,0.6041,0.5888193082317705,2.3895036888809527,10.366971802689925
external_10714,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,2,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod_nh3n/rf.joblib,10714,0.4930291213095188,13.213968032971025,-0.0030351523691205,12.856272574683477,15.110867023427614,0.2123248980129393,0.3813701698711965,0.3234888917097294,-12.037550206857368,9.13474003365717
internal_test,complete,full_reference,full_reference,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/xgboost.joblib,10000,0.0345037542283535,9.168345611542463,0.9995987861224828,0.2633485060272216,0.402524331356518,0.0031025978561171,0.9864,0.972794157123918,-0.0026260380096435,0.402535892527438
external_10714,complete,full_reference,full_reference,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/xgboost.joblib,10714,0.0452864747494459,9.168345611542463,0.9993356816434588,0.2448908820836784,0.3888834254541707,0.004044440661993,0.9899197311928318,0.9705477392431336,-0.0746064578852636,0.3816776021608926
internal_test,missing_bod,inference_dropout,inference_dropout_missing_bod,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/xgboost.joblib,10000,0.0293929688632488,9.168345611542463,0.5047159146893692,12.177457394210814,14.14266814056268,0.1434667459261406,0.3665,0.3910882587208222,11.295535164993286,8.510769106817884
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/xgboost.joblib,10714,0.0337323397397995,9.168345611542463,0.9362309586786948,3.7258422549776298,3.810098918022046,0.0615333155239905,0.8012880343475826,0.6978999650627226,-3.5625167383675,1.3511101503506897
internal_test,missing_bod,reduced_retraining,reduced_retraining_missing_bod,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod/xgboost.joblib,10000,0.0278403516858816,8.359464019536972,0.8961465308290186,4.699001747497558,6.476116732398295,0.0553605295416771,0.7778,0.73060419833403,0.0463396712951659,6.476274761001993
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod/xgboost.joblib,10714,0.0320057403296232,8.359464019536972,-0.0465487071296375,14.349136201603237,15.43515623402187,0.2369799537837033,0.2756206832182191,0.2761313283738455,-14.186912303253054,6.081037636422953
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod/xgboost.joblib,10000,0.0621995441615581,11.705376405268908,0.8807794762463321,4.8737482091979984,6.938725019247388,0.0574192767341894,0.7614,0.7025186446767036,0.027329392211914,6.939018157805211
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod/xgboost.joblib,10714,0.0815782938152551,11.705376405268908,-0.067942785903635,14.224584513541942,15.592124726083792,0.2349229482005275,0.3017547134590255,0.2992393734472823,-14.04150027547284,6.779005290396024
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/xgboost.joblib,10000,0.0278255101293325,9.168345611542463,0.8138419375478606,7.55298691293335,8.670518898133484,0.0889842944502044,0.4913,0.4255771740186139,5.789743241088867,6.454528430403071
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/xgboost.joblib,10714,0.0293756667524576,9.168345611542463,0.7375103287216582,6.74997393443065,7.730141014993784,0.1114776867783757,0.5760686951652044,0.3994759672380977,4.724773016198482,6.118422516660759
internal_test,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_nh3n/xgboost.joblib,10000,0.137086059898138,3.7932837549597034,0.9830382669209372,1.7705478638763428,2.617214250824339,0.0208594234669691,0.907,0.8656638074492867,0.0165071910552978,2.6172930614775325
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_nh3n/xgboost.joblib,10714,0.0349096544086933,3.7932837549597034,0.9491872513335872,2.377787350997654,3.401086293461367,0.0392698158711421,0.8615829755460146,0.7828052318743282,-0.1040555355320542,3.39965280033872
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_nh3n/xgboost.joblib,10000,0.0664715729653835,8.200673999264836,0.9822864926152048,1.7909891504364013,2.674585251540713,0.0211002491804477,0.9049,0.8527179279235079,0.0486381427459716,2.6742766824707505
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_nh3n/xgboost.joblib,10714,0.066980754956603,8.200673999264836,0.9465041095818352,2.405649177846077,3.4897275116995585,0.0397299616489855,0.8613029680791487,0.7815568967766839,-0.1261058479666554,3.4876110311828192
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/xgboost.joblib,10000,0.0302797835320234,9.168345611542463,-0.0610207891499214,17.508119001953126,20.69979816065528,0.2062690740098153,0.3045,0.2357038677787184,16.123908909576418,12.981450503440184
external_10714,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/xgboost.joblib,10714,0.0349313467741012,9.168345611542463,0.8534994480841662,5.282135419861604,5.774986022260577,0.0872359276608027,0.6416837782340863,0.4004050055866342,0.7852299107716605,5.721619794525162
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod_nh3n/xgboost.joblib,10000,0.0371769163757562,3.935621628537774,0.8041793316320076,6.991209141464233,8.892695637744731,0.0823658004413788,0.6497,0.5944842499537283,0.1155552127532958,8.892389451513326
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod_nh3n/xgboost.joblib,10714,0.0335050094872713,3.935621628537774,-0.1329226789105548,14.861014122748433,16.059478647383386,0.2454337592526578,0.2535934291581109,0.2396778031768337,-14.652550529649458,6.573709058321808
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod_nh3n/xgboost.joblib,10000,0.237014103680849,10.996505523100495,0.7882189830416815,7.128578796188354,9.247996970383094,0.0839841988240852,0.6339,0.5916469775154884,0.1310391193084716,9.247530935134272
external_10714,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,2,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod_nh3n/xgboost.joblib,10714,0.0977576356381177,10.996505523100495,-0.155710880757445,14.802984569265432,16.220188912735257,0.2444753851241194,0.2829008773567295,0.2663112248097689,-14.513136701015965,7.243499750349052
internal_test,complete,full_reference,full_reference,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/lightgbm.joblib,10000,0.0216311290860176,7.38968781195581,0.999376314061996,0.3149436672181529,0.5018652671037932,0.0037104579078481,0.9854,0.972645859701418,0.0001906854081982,0.5018903260217038
external_10714,complete,full_reference,full_reference,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/lightgbm.joblib,10714,0.0198907144367694,7.38968781195581,0.9990310936929822,0.2871491597102897,0.4696476985265951,0.0047423478069412,0.9858129550121336,0.9631131964190056,-0.0504375808761891,0.4669532766882581
internal_test,missing_bod,inference_dropout,inference_dropout_missing_bod,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/lightgbm.joblib,10000,0.0212645176798105,7.38968781195581,0.5001718551448897,12.230961201632129,14.207397048502113,0.1440970923849214,0.3674,0.3905700498389957,11.370325543226496,8.518983815183706
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/lightgbm.joblib,10714,0.0231472514569759,7.38968781195581,0.9379017540226716,3.661887486902109,3.75985393594768,0.0604770848373593,0.8045547881276834,0.7008241751968469,-3.489693974711169,1.3995429258529766
internal_test,missing_bod,reduced_retraining,reduced_retraining_missing_bod,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod/lightgbm.joblib,10000,0.0161321852356195,6.528317144140601,0.896425703610211,4.702393528440951,6.467406517035945,0.0554004892606144,0.7772,0.6922895695117174,0.0410974161675147,6.467599326109161
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod/lightgbm.joblib,10714,0.017812019214034,6.528317144140601,-0.0501294976771713,14.38039194722644,15.461539557094,0.2374961510689751,0.277954078775434,0.2803073676951343,-14.216586858536983,6.0787591209381056
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod/lightgbm.joblib,10000,0.0331259649246931,12.719876373186707,0.885422109650979,4.815897475841644,6.802281099562411,0.0567377176701419,0.7634,0.704388628264724,0.0165027859049111,6.8026012196700725
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod/lightgbm.joblib,10714,0.0330719836056232,12.719876373186707,-0.0645374586358413,14.2749597780355,15.567245733232834,0.2357549096289926,0.2996079895463879,0.2838941484653361,-14.1008968662393,6.596052465901122
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/lightgbm.joblib,10000,0.0203262604773044,7.38968781195581,0.8138458384972261,7.528335665402254,8.670428052128901,0.0886938697620435,0.4874,0.4284064695970266,5.881056314430412,6.371307447416182
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/lightgbm.joblib,10714,0.0191723015159368,7.38968781195581,0.7075872657386401,7.091914200806121,8.15885937717583,0.1171249248688046,0.5715885756953519,0.397291889454462,5.220127339537957,6.270640074712315
internal_test,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_nh3n/lightgbm.joblib,10000,0.0177040137350559,6.925438601523638,0.9827318418102272,1.7829432396750993,2.6407492999244395,0.0210054575833541,0.9054,0.8547319602834733,0.0231055769382243,2.6407802576895167
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_nh3n/lightgbm.joblib,10714,0.0180182456970214,6.925438601523638,0.9493898230978756,2.3645002431458417,3.394300082295203,0.039050375609345,0.864476386036961,0.7841702857802938,-0.0400999936227468,3.394221609876615
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_nh3n/lightgbm.joblib,10000,0.0307753402739763,13.500080233439803,0.9824865697128282,1.780897006774199,2.659437406603317,0.0209813502211851,0.9059,0.8551458498047645,0.0279326787640317,2.659423685412292
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_nh3n/lightgbm.joblib,10714,0.0310910418629646,13.500080233439803,0.9467871382672096,2.4024749167452963,3.4804837844056564,0.0396775378488075,0.8615829755460146,0.7720924474828882,-0.1231234189980161,3.4784676707048323
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/lightgbm.joblib,10000,0.0170748680830001,7.38968781195581,-0.1799133704435886,18.498521691566932,21.82876800939613,0.217937343208847,0.2957,0.2450739501531102,17.38239708642436,13.204727214902398
external_10714,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/full_reference/lightgbm.joblib,10714,0.0239987596869468,7.38968781195581,0.8271679479211963,5.711216949916978,6.272540154981264,0.09432232782687,0.620776554041441,0.4055864243266788,2.0033469137252125,5.944296352688441
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod_nh3n/lightgbm.joblib,10000,0.0170262698084115,6.891382120549679,0.8063814938165915,6.9543372871610165,8.84255147494302,0.0819314006498706,0.6531,0.5945688155567398,0.1046333637535478,8.842374522995907
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/reduced_retraining/missing_bod_nh3n/lightgbm.joblib,10714,0.0182112995535135,6.891382120549679,-0.1270891781083964,14.8125990747,16.018079578449157,0.2446341713410404,0.2565801754713459,0.2426103793246934,-14.60964096858859,6.568203009828271
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod_nh3n/lightgbm.joblib,10000,0.0549682658165693,19.50339386798441,0.7923706215116617,7.10115055459305,9.156901996008028,0.08366105742923,0.6418,0.5806894668543444,0.1001391851524285,9.15681227443239
external_10714,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,2,lightgbm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_2/indicator_reconstruction/missing_bod_nh3n/lightgbm.joblib,10714,0.0554924868047237,19.50339386798441,-0.15246506635909,14.837616097815856,16.19739569477705,0.24504733439828,0.2735672951278701,0.2601993871458982,-14.561230780700736,7.094426200808495
internal_test,complete,full_reference,full_reference,3,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_3/full_reference/lr.joblib,10000,0.0036145988851785,0.0124764051288366,0.7588358308513717,7.8287731764571,9.910775312400167,0.089975556561971,0.5477,0.4625177049661642,-0.0526579553575833,9.911130989163984
external_10714,complete,full_reference,full_reference,3,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_3/full_reference/lr.joblib,10714,0.0112469680607318,0.0124764051288366,0.719563756026483,6.45530632734983,7.990029409645234,0.1066111697332754,0.6525107336195632,0.3638540126582565,-0.0877129689772243,7.989920828907747
internal_test,missing_bod,inference_dropout,inference_dropout_missing_bod,3,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_3/full_reference/lr.joblib,10000,0.002853499725461,0.0124764051288366,0.6870861214619813,9.152764316088234,11.289212594157034,0.1051920964956698,0.4805,0.405783362231799,-0.0801166041226254,11.289492795984092
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,3,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_3/full_reference/lr.joblib,10714,0.0112739969044923,0.0124764051288366,-0.3052367946080208,15.903239169447447,17.237566753254484,0.2626463942105276,0.2804741459772261,0.2058601833573228,-15.00150383457718,8.490896263056399
internal_test,missing_bod,reduced_retraining,reduced_retraining_missing_bod,3,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_3/reduced_retraining/missing_bod/lr.joblib,10000,0.0065962690860033,0.0116691142320632,0.6882085049659258,9.12163997730579,11.268947899214009,0.1048343865912629,0.4808,0.4004832681042307,-0.0880070148498582,11.269167712596635
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,3,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_3/reduced_retraining/missing_bod/lr.joblib,10714,0.0077026803046464,0.0116691142320632,-0.3230289844251712,16.027598845379675,17.35465506928737,0.2647002286602754,0.2771140563748366,0.2045982962441576,-14.987082879090256,8.75091691600734
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,3,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_3/indicator_reconstruction/missing_bod/lr.joblib,10000,0.005441527813673,0.091880664229393,0.6882085049659258,9.121639977305792,11.268947899214009,0.1048343865912629,0.4808,0.4004832681042307,-0.088007014849858,11.269167712596635
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,3,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_3/indicator_reconstruction/missing_bod/lr.joblib,10714,0.0183349028229713,0.091880664229393,-0.3230289844251703,16.027598845379668,17.354655069287364,0.2647002286602752,0.2771140563748366,0.2045982962441576,-14.987082879090256,8.750916916007323
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,3,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_3/full_reference/lr.joblib,10000,0.0054480731487274,0.0124764051288366,0.658493383386177,9.677098954223718,11.793719652465214,0.1112182387567373,0.452,0.3051651888448161,0.0435415236362867,11.794229002373983
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,3,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_3/full_reference/lr.joblib,10714,0.003079604357481,0.0124764051288366,0.6172317831129492,7.65872522303351,9.334675849617026,0.1264859656983238,0.6194698525294008,0.2653921613746163,-0.5981388722836855,9.315927403997126
internal_test,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,3,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_3/reduced_retraining/missing_nh3n/lr.joblib,10000,0.0028716921806335,0.0102340579032897,0.684743944447904,8.912915748826066,11.33138400563911,0.1024355332585457,0.5053,0.4444881660033804,0.0376480837943087,11.33188807188669
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,3,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_3/reduced_retraining/missing_nh3n/lr.joblib,10714,0.003928130492568,0.0102340579032897,0.7253468477187848,6.441029913237065,7.907215971720379,0.1063753908049061,0.6823781967519134,0.4199613779293037,1.012953939232654,7.842431334832679
