source,missing_set,experiment_mode,experiment,model_type,metric,point_estimate,bootstrap_mean,ci95_low,ci95_high,n_bootstrap,n_runs,n_per_run
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lr,accuracy,0.2973492626470039,0.2973612096322568,0.2966959118909837,0.2979092775807355,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lr,macro_f1,0.2350089555424666,0.234994426347098,0.234500846829153,0.235331884598152,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,mpr,r2,-0.3110435501119901,-0.3111103786271768,-0.3134259827367918,-0.3089513696087918,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,mpr,mae,15.889126477019325,15.888800913395666,15.869534071614993,15.906465342282576,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,mpr,rmse,17.275859423093078,17.27493861239404,17.261578027008625,17.28891690180361,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,mpr,nmae,0.2624133191910706,0.2624157144655245,0.2621566605326879,0.2626644046420059,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,mpr,accuracy,0.2868396490573082,0.2868688631696845,0.2860733619563188,0.287867743139817,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,mpr,macro_f1,0.2257267473716059,0.2257094816962461,0.2250089002483589,0.2263764825006374,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,rf,r2,-0.1401092267541645,-0.1401999300576676,-0.1434625124680832,-0.1367028061864623,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,rf,mae,14.724584615360111,14.723841820601113,14.699900250499756,14.749168565588157,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,rf,rmse,16.110308030044166,16.109181277421293,16.08584683804125,16.134359649162317,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,rf,nmae,0.2431805881975245,0.243187674563875,0.2427747438848178,0.2436030724465402,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,rf,accuracy,0.2800448011946985,0.2799453052081389,0.2788085682284861,0.2814462385663618,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,rf,macro_f1,0.2608774598220335,0.2610590306863609,0.2566211445779308,0.2654200093634021,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,svm,r2,-0.4977170087179877,-0.497721624739374,-0.5006568143276551,-0.4950259745105108,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,svm,mae,16.89366928861206,16.8932651950519,16.869771182990867,16.916298755922973,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,svm,rmse,18.464855174625,18.464390559337467,18.44750264519489,18.48298091128895,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,svm,nmae,0.2790036216120902,0.2790155681049297,0.2786243523507622,0.2794028820527375,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,svm,accuracy,0.2267687138323688,0.2267618069815195,0.2258166884450252,0.2279447451932051,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,svm,macro_f1,0.2514207262462736,0.2514060114964158,0.2503736692640789,0.2524677832284684,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,xgboost,r2,-0.1353141364484035,-0.1352406403166847,-0.1378707750861799,-0.1330043845034631,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,xgboost,mae,14.879635099213402,14.87898597797265,14.858559603060362,14.899971485148193,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,xgboost,rmse,16.076407551194357,16.075355816764148,16.059211273647225,16.090227810590587,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,xgboost,nmae,0.245741289830114,0.2457291058067562,0.2454532367312881,0.2460592202065895,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,xgboost,accuracy,0.253985439611723,0.2540301474705992,0.2531066828448758,0.2550868023147283,200,5,10714
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,xgboost,macro_f1,0.2455632573101048,0.2458014371949944,0.2415304244504553,0.2506528852063313,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lightgbm,r2,0.9466508767182344,0.9466141668674354,0.9461128447179222,0.9471889087185466,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lightgbm,mae,2.3974969074213512,2.3971149832039043,2.387516558676352,2.4038811270840954,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lightgbm,rmse,3.484877694930021,3.4848310175971253,3.464603206073664,3.5024472971090588,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lightgbm,nmae,0.0395953246477514,0.039598798835949,0.0394307419044138,0.039700761801554,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lightgbm,accuracy,0.8604629456785513,0.8604425984692925,0.8597162591002426,0.8612105656150831,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lightgbm,macro_f1,0.7816250454770228,0.7815487718971803,0.7745792232941535,0.7893260958643897,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lr,r2,0.7277522826665438,0.7278009552241562,0.7263684964456311,0.7293849162842475,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lr,mae,6.41375192045876,6.4134660541543145,6.391495165211639,6.430321822985578,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lr,rmse,7.8724699504848115,7.873074902718142,7.852474538040283,7.892483507983047,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lr,nmae,0.1059248872082371,0.1059246297885065,0.1055644839330535,0.1062065759185421,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lr,accuracy,0.6830875490013067,0.6831017360462945,0.6825084002240059,0.6840223072615269,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lr,macro_f1,0.420919883272947,0.4209121785036476,0.4197696263118242,0.4227281533703827,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,mpr,r2,0.6959017184299556,0.6955737427901291,0.6915439104332647,0.7002277596830396,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,mpr,mae,6.138787071625352,6.135768681000486,6.108087976215385,6.170886899786678,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,mpr,rmse,8.319973405976821,8.320279216203524,8.252952982680158,8.37856335306125,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,mpr,nmae,0.1013837666659843,0.1013930074673655,0.1008767626129708,0.1018907707189978,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,mpr,accuracy,0.6248646630576815,0.6248319021840583,0.6241735112936345,0.6255740153070748,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,mpr,macro_f1,0.3819374739725491,0.3819649476944397,0.3804854642579285,0.3833928192918717,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,rf,r2,0.9307804011600462,0.9308051723172124,0.9303747065076616,0.9311907220288368,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,rf,mae,2.660119137577001,2.660070560354053,2.650854472652603,2.6668862902121826,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,rf,rmse,3.969571461566472,3.968863356699268,3.9579256345825127,3.978965934111292,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,rf,nmae,0.0439326034281915,0.0439340438350032,0.0437795949240727,0.0440376820789723,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,rf,accuracy,0.8437184991599775,0.8437128990106402,0.841049094642524,0.8465769087175657,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,rf,macro_f1,0.7527109343302906,0.752756027573119,0.7489054468755989,0.756488535797958,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,svm,r2,0.9053481617887268,0.9053632434278646,0.9050091220665586,0.9056839259292422,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,svm,mae,3.368236668359503,3.368580890466617,3.3625896112949096,3.375577941509568,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,svm,rmse,4.641888960403871,4.6416103786467,4.63365925219184,4.649647353250496,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,svm,nmae,0.0556273603362428,0.0556214667479139,0.0555308090404075,0.0557486545062553,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,svm,accuracy,0.8138323688631697,0.8138343289154377,0.8125350009333582,0.814877730072802,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,svm,macro_f1,0.7036282262406661,0.7036792529711218,0.7016251906291623,0.7052818056964953,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,xgboost,r2,0.946513415255096,0.9465010563616104,0.9460847462596446,0.9469416840011248,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,xgboost,mae,2.411923777312691,2.412233255252977,2.400476869657757,2.42524153273139,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,xgboost,rmse,3.489387277506301,3.4888044346561085,3.4751399079020917,3.5008337180761258,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,xgboost,nmae,0.0398335883949247,0.0398158773686979,0.0396097810653418,0.040017909325257,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,xgboost,accuracy,0.8590442411797647,0.8590406010826956,0.8569339182378197,0.8611349635990292,200,5,10714
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,xgboost,macro_f1,0.781434576749169,0.7814819735446429,0.7783560895559561,0.7856514194684806,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lightgbm,r2,0.7099104097131195,0.7099731827046597,0.7069570246980958,0.7130523587051292,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lightgbm,mae,7.075592978513017,7.0749178951586735,7.035763847120587,7.109780350920649,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lightgbm,rmse,8.12621955976543,8.12452264053854,8.082121258183795,8.167551134149916,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lightgbm,nmae,0.1168553753676799,0.1168179577221376,0.1162761569536491,0.1174345937817106,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lightgbm,accuracy,0.5702445398543962,0.5702604069441852,0.5683591562441664,0.5722297927944746,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lightgbm,macro_f1,0.3949762546999541,0.3951016394230858,0.3923198197251558,0.3984818367967973,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lr,r2,0.6187008672656829,0.6187377181734997,0.6179159631568882,0.6193512040894718,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lr,mae,7.643868113904887,7.643690993266642,7.637212273508315,7.651724693508564,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lr,rmse,9.3167396329024,9.316590500334964,9.308914705007608,9.325091660479456,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lr,nmae,0.1262405964311294,0.1262483354620229,0.1261390646634051,0.1263705774032004,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lr,accuracy,0.6198618629830129,0.6198778234086242,0.6193947171924584,0.6203845435878289,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lr,macro_f1,0.2658288088150275,0.2658411496302207,0.2653359783850182,0.2663995853649155,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,r2,0.7658038517714394,0.7657382276713406,0.7640785560015605,0.7672941095610293,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,mae,5.947644895427562,5.9479959998466825,5.924015647786349,5.968819860576956,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,rmse,7.301583478879325,7.301414783839877,7.274106788982797,7.329003753515863,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,nmae,0.0982270007502487,0.0982324960057758,0.0978367571888744,0.0986008218978133,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,accuracy,0.6700392010453612,0.6700171737913011,0.6690871756580176,0.6708232219525854,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,macro_f1,0.4721454889905875,0.4721228541606105,0.4707096629223484,0.4732734837608173,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,r2,0.7239073587337691,0.723897434024681,0.7225333444323434,0.7252793767408428,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,mae,6.922194897641719,6.922355716066209,6.907009046107895,6.93896075913136,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,rmse,7.92787631334146,7.926961874689609,7.909868044087994,7.947453773699861,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,nmae,0.1143219636274437,0.1143331211868412,0.1140571846452835,0.1146525843358393,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,accuracy,0.5734552921411238,0.5735287474332648,0.5712511666977785,0.5759212245659883,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,macro_f1,0.3944553860071173,0.3941423840938469,0.3908322316750809,0.3979696526351676,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,r2,0.6715969690406745,0.6715405061798896,0.6644679620149715,0.677801522243659,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,mae,7.405711549343896,7.405259950994577,7.330348512430629,7.481554340258325,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,rmse,8.645680360827583,8.64594346110883,8.551169307048443,8.73881110492662,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,nmae,0.1223073748859437,0.1223143213930594,0.1210627334835777,0.1235351110086825,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,accuracy,0.6078962105656152,0.6078296621243233,0.6063403024080642,0.6094642523800635,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,macro_f1,0.4570856258419645,0.4570160167390253,0.4538414502059256,0.4593310962839521,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,r2,0.7289366778944373,0.7290239198925712,0.7252255611634163,0.7344183363817989,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,mae,6.852414248077865,6.85294252384212,6.793950690083149,6.9115026788332345,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,rmse,7.854941655313492,7.853359210697802,7.785251193910343,7.917460755536197,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,nmae,0.1131695168964139,0.1131418138360732,0.1119222554248368,0.1141179648897294,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,accuracy,0.5747433264887063,0.5747360462945679,0.5732126190031734,0.5758820235206272,200,5,10714
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,xgboost,macro_f1,0.3972985971568942,0.3973848574296045,0.395468070661339,0.3991232347832055,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,lightgbm,r2,0.949365588532694,0.9493698226648556,0.9492107664565396,0.9494825530814244,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,lightgbm,mae,2.3693788464481207,2.369677546800613,2.365098833309314,2.3766310516694027,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,lightgbm,rmse,3.395108062294655,3.3952921894886186,3.3912161108954164,3.400360538784156,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,lightgbm,nmae,0.0391309470924545,0.0391269412821824,0.0390580216369365,0.0392086618894071,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,lightgbm,accuracy,0.8635990293074481,0.8636159230912824,0.863074015307075,0.8641217099122643,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,lightgbm,macro_f1,0.7947067200463482,0.7946351358523169,0.7895196509773343,0.7983506904113351,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,lr,r2,0.7269903924881269,0.7269758624938202,0.7261027719006551,0.7277401974529197,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,lr,mae,6.424062046569155,6.424526193029087,6.4162202542850455,6.432514699369709,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,lr,rmse,7.883508812317854,7.883657728237893,7.871815594495499,7.895213991823876,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,lr,nmae,0.1060951617930496,0.1060996205586039,0.1059656265938625,0.1062720088657414,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,lr,accuracy,0.6826022027254061,0.6826024827328729,0.6824897330595482,0.6826960052268061,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,lr,macro_f1,0.4200495835069056,0.4200499330763709,0.4197701242984269,0.4203082093469857,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,mpr,r2,0.7761425211298809,0.7761697097519149,0.773773573857845,0.7791342083536932,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,mpr,mae,5.521766084801557,5.52185862308437,5.486799584939754,5.5465253754591775,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,mpr,rmse,7.1384677580409175,7.140341788339224,7.091772488751107,7.177362808595007,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,mpr,nmae,0.0911934943815286,0.0912080173279522,0.0906160129634971,0.0916033250271217,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,mpr,accuracy,0.6623483292887811,0.6623244353182751,0.6614149710658952,0.6631897517267127,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,mpr,macro_f1,0.5173296115986037,0.5173157318765889,0.5155579174483021,0.5191586443357697,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,rf,r2,0.9438177322789276,0.9438131455765384,0.9435974897252146,0.9440382259683764,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,rf,mae,2.497722202725404,2.4978678015307056,2.488823346882582,2.5076010743264243,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,rf,rmse,3.5762654852105245,3.5760636126434404,3.56956929142921,3.583297637985093,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,rf,nmae,0.0412505731251098,0.0412580559883394,0.0410925241839461,0.0414110927032556,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,rf,accuracy,0.8568041814448384,0.8568688631696846,0.8551050028000747,0.8589695725219337,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,rf,macro_f1,0.760084443861776,0.7600743849521118,0.7563109003456143,0.7646823144146893,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,svm,r2,0.9055700349651372,0.9055735661411546,0.9053815120601896,0.9057349550556212,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,svm,mae,3.365230086467901,3.365225325645672,3.359567997555885,3.3705013819833574,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,svm,rmse,4.636454406109084,4.636491030544833,4.632404875487241,4.640724775067151,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,svm,nmae,0.0555777058045896,0.0555808476553511,0.0555096765062423,0.0556604249840313,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,svm,accuracy,0.8121336568975173,0.8121427104722793,0.8108082882210192,0.8129923464625722,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,svm,macro_f1,0.6974620130193655,0.6974128932302012,0.6947158617855154,0.6991785759790305,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,xgboost,r2,0.9491978333660814,0.9491966272851408,0.949125586246771,0.9492773157891068,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,xgboost,mae,2.385289246411561,2.385074647034358,2.378827525199134,2.392662180789238,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,xgboost,rmse,3.400730960945984,3.40085794908381,3.3979167589863613,3.4031504498988863,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,xgboost,nmae,0.0393937117491587,0.0393945088690864,0.0392775872231671,0.0395153402018206,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,xgboost,accuracy,0.8596415904424118,0.859639723725966,0.8580735486279634,0.860817621803248,200,5,10714
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,xgboost,macro_f1,0.7790481467202236,0.7789904255762005,0.7773575186357324,0.7811082599881416,200,5,10714
internal_test,complete,full_reference,full_reference,lightgbm,r2,0.9993971303296412,0.9993980833930842,0.9993810164438692,0.9994166245009402,200,5,10000
internal_test,complete,full_reference,full_reference,lightgbm,mae,0.310530468331558,0.3105092010058153,0.3060509436924596,0.3148306836984547,200,5,10000
internal_test,complete,full_reference,full_reference,lightgbm,rmse,0.4945372039173493,0.4943552994989225,0.4875117893071932,0.5016652590923751,200,5,10000
internal_test,complete,full_reference,full_reference,lightgbm,nmae,0.0035639067588386,0.0035666423542602,0.0034638421293655,0.0036630408799741,200,5,10000
internal_test,complete,full_reference,full_reference,lightgbm,accuracy,0.9846,0.9845886,0.9842,0.98506,200,5,10000
internal_test,complete,full_reference,full_reference,lightgbm,macro_f1,0.9760385287278852,0.9762001196262742,0.9719478527787028,0.9814929527527791,200,5,10000
internal_test,complete,full_reference,full_reference,lr,r2,0.7533342441303986,0.7533188821694755,0.7504526082109371,0.7567442166060288,200,5,10000
internal_test,complete,full_reference,full_reference,lr,mae,7.886895777545478,7.8859573970978385,7.848062842743407,7.925565663468549,200,5,10000
internal_test,complete,full_reference,full_reference,lr,rmse,10.004863577141672,10.005632867976924,9.94489406989671,10.067015463891446,200,5,10000
internal_test,complete,full_reference,full_reference,lr,nmae,0.090484192081208,0.0904915844279214,0.0892506000660874,0.0917090208366648,200,5,10000
internal_test,complete,full_reference,full_reference,lr,accuracy,0.54744,0.5474098000000001,0.5460600000000001,0.5482405,200,5,10000
internal_test,complete,full_reference,full_reference,lr,macro_f1,0.4696884705260446,0.4700068523446211,0.4665566604126028,0.4732029475455296,200,5,10000
internal_test,complete,full_reference,full_reference,mpr,r2,0.8915409861417274,0.891536473378176,0.889995016145804,0.8927002294335361,200,5,10000
internal_test,complete,full_reference,full_reference,mpr,mae,5.3178700811715744,5.317866946861523,5.282220587776608,5.348945577205205,200,5,10000
internal_test,complete,full_reference,full_reference,mpr,rmse,6.634245794258949,6.632290744289509,6.59534784729616,6.686669195309138,200,5,10000
internal_test,complete,full_reference,full_reference,mpr,nmae,0.0610138591456217,0.0610286126898303,0.0600635434751172,0.061966100116197,200,5,10000
internal_test,complete,full_reference,full_reference,mpr,accuracy,0.72896,0.7288665999999999,0.72682,0.730841,200,5,10000
internal_test,complete,full_reference,full_reference,mpr,macro_f1,0.6194429893309729,0.6195159899345049,0.6129127313810824,0.6253818597983033,200,5,10000
internal_test,complete,full_reference,full_reference,rf,r2,0.9987150454086896,0.9987146674662506,0.9986623297693448,0.998762660768122,200,5,10000
internal_test,complete,full_reference,full_reference,rf,mae,0.3932114006666661,0.3932796566333328,0.3876982202333341,0.3985257419666655,200,5,10000
internal_test,complete,full_reference,full_reference,rf,rmse,0.7219079759006991,0.7216222793220746,0.7064500303693747,0.7383848953192972,200,5,10000
internal_test,complete,full_reference,full_reference,rf,nmae,0.0045111153358833,0.004506861019483,0.0044316763336766,0.0045901011089512,200,5,10000
internal_test,complete,full_reference,full_reference,rf,accuracy,0.97896,0.9789292,0.977817,0.9799,200,5,10000
internal_test,complete,full_reference,full_reference,rf,macro_f1,0.9696022050980644,0.9692041161443872,0.9635042388073612,0.9758833145767226,200,5,10000
internal_test,complete,full_reference,full_reference,svm,r2,0.9844023138695488,0.984398605274287,0.9841586923626868,0.9846649074111148,200,5,10000
internal_test,complete,full_reference,full_reference,svm,mae,1.815106408981076,1.8155762651973253,1.7980530036008011,1.8304858473193468,200,5,10000
internal_test,complete,full_reference,full_reference,svm,rmse,2.515799049626713,2.5152022854022587,2.49250517180114,2.531451128343815,200,5,10000
internal_test,complete,full_reference,full_reference,svm,nmae,0.0208270022330269,0.0208257941739699,0.0203870709679608,0.0213069131279,200,5,10000
internal_test,complete,full_reference,full_reference,svm,accuracy,0.90132,0.9013873,0.8996600000000001,0.90292,200,5,10000
internal_test,complete,full_reference,full_reference,svm,macro_f1,0.8342800174104082,0.8339818249086582,0.8241682667257099,0.8424862215855228,200,5,10000
internal_test,complete,full_reference,full_reference,xgboost,r2,0.9995421660675876,0.999543196717514,0.9995056784283388,0.999578653706836,200,5,10000
