source,missing_set,experiment_mode,experiment,model_type,stress_scenario,n_seed_window_cases,severity_monotonicity_rate_delta,severity_monotonicity_rate_drop,mean_delta_low_30pct,mean_score_drop_low_30pct,mean_delta_medium_100pct,mean_score_drop_medium_100pct,mean_delta_high_300pct,mean_score_drop_high_300pct
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,mpr,organic_pollution,535,0.9813084112149532,0.9813084112149532,-11.068710114460698,11.068710114460698,-18.85899806453725,18.85899806453725,-23.031131779467728,23.031131779467728
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,mpr,suspended_solids_event,535,0.8672897196261682,0.8672897196261682,-0.3636444739397166,0.3636444739397166,-1.0846291831938424,1.0846291831938424,-2.578097713532303,2.578097713532303
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,rf,ammonia_pollution,535,1.0,1.0,-1.1804971146417875,1.1804971146417875,-3.3015976688989768,3.3015976688989768,-6.890209779473666,6.890209779473666
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,rf,combined_pollution,535,1.0,1.0,-9.801627649976783,9.801627649976783,-21.50525019371889,21.50525019371889,-33.75174645753555,33.75174645753555
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,rf,conductivity_event,535,0.5962616822429907,0.5962616822429907,0.0107512458589307,-0.0107512458589307,-0.3470239779638561,0.3470239779638561,-1.0268666564515347,1.0268666564515347
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,rf,organic_pollution,535,1.0,1.0,-7.757771897356687,7.757771897356687,-15.402873792283604,15.402873792283604,-20.739569309088576,20.739569309088576
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,rf,suspended_solids_event,535,1.0,1.0,-1.018531098362936,1.018531098362936,-2.7631663128343624,2.7631663128343624,-5.389527640147348,5.389527640147348
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,svm,ammonia_pollution,535,0.9420560747663552,0.9420560747663552,-1.1728335294767849,1.1728335294767849,-2.9399214757794394,2.9399214757794394,-5.523655316256124,5.523655316256124
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,svm,combined_pollution,535,1.0,1.0,-10.404524219361605,10.404524219361605,-22.83524062959164,22.83524062959164,-33.04501826501504,33.04501826501504
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,svm,conductivity_event,535,0.719626168224299,0.719626168224299,-0.1137760170806202,0.1137760170806202,-0.3111843022375287,0.3111843022375287,-0.58326537173154,0.58326537173154
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,svm,organic_pollution,535,1.0,1.0,-8.502255608363926,8.502255608363926,-19.2827881697457,19.2827881697457,-29.784101107270683,29.784101107270683
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,svm,suspended_solids_event,535,1.0,1.0,-0.8854643210706441,0.8854643210706441,-2.5889473825703124,2.5889473825703124,-5.603558879774725,5.603558879774725
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,xgboost,ammonia_pollution,535,1.0,1.0,-1.0509371849978082,1.0509371849978082,-3.256315267865903,3.256315267865903,-6.589644990457552,6.589644990457552
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,xgboost,combined_pollution,535,1.0,1.0,-9.829420993484067,9.829420993484067,-22.019202690481027,22.019202690481027,-34.70418198487469,34.70418198487469
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,xgboost,conductivity_event,535,0.4672897196261682,0.4672897196261682,0.1527490260771467,-0.1527490260771467,0.0093119998366754,-0.0093119998366754,-0.3432757256467169,0.3432757256467169
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,xgboost,organic_pollution,535,1.0,1.0,-7.89700723095475,7.89700723095475,-16.079980855567435,16.079980855567435,-22.46731679684648,22.46731679684648
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,xgboost,suspended_solids_event,535,1.0,1.0,-1.0058884841120133,1.0058884841120133,-2.666322842936649,2.666322842936649,-5.151775118123705,5.151775118123705
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,lightgbm,ammonia_pollution,535,1.0,1.0,-0.5911568476466311,0.5911568476466311,-1.530653587471101,1.530653587471101,-3.049990007247035,3.049990007247035
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,lightgbm,combined_pollution,535,1.0,1.0,-9.50534052099927,9.50534052099927,-19.576849535428863,19.576849535428863,-27.766943497578843,27.766943497578843
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,lightgbm,conductivity_event,535,0.9794392523364486,0.9794392523364486,-0.0105886699629259,0.0105886699629259,-0.0258180805440448,0.0258180805440448,-0.049002421296407,0.049002421296407
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,lightgbm,organic_pollution,535,1.0,1.0,-7.943024225389079,7.943024225389079,-15.54661094338314,15.54661094338314,-19.89497046506317,19.89497046506317
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,lightgbm,suspended_solids_event,535,1.0,1.0,-0.9725219355691715,0.9725219355691715,-2.526420701629708,2.526420701629708,-4.736447603881123,4.736447603881123
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,lr,ammonia_pollution,535,1.0,1.0,-1.0993905728750253,1.0993905728750253,-3.626378458959696,3.626378458959696,-9.2597436403979,9.2597436403979
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,lr,combined_pollution,535,1.0,1.0,-18.275345051309912,18.275345051309912,-40.42887502317721,40.42887502317721,-60.57184394274916,60.57184394274916
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,lr,conductivity_event,535,1.0,1.0,-0.08108947823541,0.08108947823541,-0.2274879047321381,0.2274879047321381,-0.4900480369034302,0.4900480369034302
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,lr,organic_pollution,535,1.0,1.0,-16.838399671115393,16.838399671115393,-35.72554930375975,35.72554930375975,-48.60050256930548,48.60050256930548
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,lr,suspended_solids_event,535,1.0,1.0,-0.2564653290840822,0.2564653290840822,-0.849459355725626,0.849459355725626,-2.221549696142347,2.221549696142347
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,mpr,ammonia_pollution,535,0.1271028037383177,0.1271028037383177,-0.1591583077566136,0.1591583077566136,1.0580773194257254,-1.0580773194257254,6.570519469982392,-6.570519469982392
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,mpr,combined_pollution,535,0.0,0.0,68.63254307304005,-68.63254307304005,279.71740507978035,-279.71740507978035,410.4330787516055,-410.4330787516055
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,mpr,conductivity_event,535,0.6710280373831776,0.6710280373831776,-0.020876630318809,0.020876630318809,-0.0733987858305538,0.0733987858305538,-0.4267177625119175,0.4267177625119175
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,mpr,organic_pollution,535,0.0,0.0,69.08889175420151,-69.08889175420151,278.92318562965187,-278.92318562965187,404.08318795146505,-404.08318795146505
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,mpr,suspended_solids_event,535,0.4803738317757009,0.4803738317757009,-0.3091498242033952,0.3091498242033952,-0.1977034333686496,0.1977034333686496,1.0331579176135892,-1.0331579176135892
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,rf,ammonia_pollution,535,1.0,1.0,-0.5606812108139817,0.5606812108139817,-1.4720955457512106,1.4720955457512106,-2.982453187674658,2.982453187674658
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,rf,combined_pollution,535,1.0,1.0,-8.981802086400796,8.981802086400796,-19.439575588532133,19.439575588532133,-27.41354839677372,27.41354839677372
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,rf,conductivity_event,535,0.8785046728971962,0.8785046728971962,-0.0139755546343421,0.0139755546343421,-0.030849571499954,0.030849571499954,-0.0428851041670521,0.0428851041670521
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,rf,organic_pollution,535,1.0,1.0,-7.478162553240188,7.478162553240188,-15.794345159760656,15.794345159760656,-20.310272275667025,20.310272275667025
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,rf,suspended_solids_event,535,1.0,1.0,-0.9585987586194132,0.9585987586194132,-2.4698860356805783,2.4698860356805783,-4.575730563375591,4.575730563375591
