DO,BOD,NH3N,EC,SS,Score
43.1,3,7.09,15500,16.9,43.54
67.3,2,1.71,42100,13.3,63.56
10.1,12.3,11.3,1250,16.4,25.34
4.1,22.1,22.3,925,17.2,22.96
11,7.1,6.25,13500,9,32.15
49.5,5.7,16.4,1030,45.6,32.91
45.3,2.5,7.33,1110,113,35.36
36.8,6.9,8.31,1330,71.3,26.38
119.3,16.4,32.4,856,33.8,47.12
57.5,3.4,9.73,1290,57,40.09
87.1,3.6,0.18,1030,51,68.81
5.9,10.2,7.65,847,18,25.93
5.9,8.3,17.6,18400,13.3,26.72
19.4,6.8,15.3,1740,20.1,30.27
49.3,1.7,1.22,1010,6,62.02
99.1,1,0.05,466,268,79.08
92.1,2.7,4.91,515,164,56.63
71.3,2.1,2.03,637,155,54.97
102.4,1,0.01,500,77.3,82.34
108.5,1,0.03,470,92.7,81.34
88.8,1,0.11,476,784,75.71
98.6,1,0.02,466,991,77.64
98.2,1,0.02,521,190,79.55
98.3,1,0.04,443,953,77.35
96,1,0.08,478,965,76.77
87.7,1.5,1.18,524,213,66.55
97.4,1,0.08,502,889,76.78
41.6,5,6.22,794,27.5,34.23
59.2,13.9,8.64,665,82.7,31.75
59,2.3,4.54,403,12.3,55.04
68.2,1.4,1.64,410,23.8,67.63
60.9,6.7,6.76,640,73.7,36.73
30,2.6,3.89,29200,26.9,37.79
71.3,2.1,7.97,450,33.9,56.69
75.7,2,2.61,1470,61.4,60.28
126.5,1.1,0.02,407,24.5,85.73
30.6,2.2,0.43,18800,28.7,49.02
108.5,1.2,0.02,376,19.1,89.25
90,1,0.03,1050,11.7,90.34
101.8,1,0.02,471,165,79.38
98.1,1,0.02,187,4.3,94.76
100,1,0.02,282,3,94.69
100.9,1,0.01,262,9.4,94.8
94.6,1,0.08,220,8.2,93.84
102.4,1,0.01,147,1.4,94.7
101.1,1,0.01,150,5.6,94.79
103.4,1,0.03,147,4.4,94.31
75.1,1.4,0.61,186,11.8,76.62
67.8,1.4,0.82,181,28,64.96
59.3,1.7,0.85,238,34.6,59.31
91.2,1,0.29,145,6.6,90.8
101.9,1,0.01,51,1.4,94.74
100.4,1,0.04,444,285,79.17
95.5,1,0.04,432,708,77.34
94.1,1,0.09,417,758,76.57
96.2,1,0.02,546,778,77.65
63,2.9,1.78,185,23.9,58.48
57.9,1.9,0.91,262,44.5,53.61
104.2,1,0.02,113,3,94.39
56.3,1.1,1,5180,28.8,59.38
91.2,1.3,0.14,451,15.6,87.73
103.1,1,0.02,298,6.6,94.48
100.4,1,0.05,431,20.2,90.43
103.9,1,0.14,437,6.7,92.69
101,1,0.03,344,62,82.14
102.5,1,0.05,409,290,78.89
108.2,1,0.03,237,6.4,93.74
99.5,1.5,0.03,326,1120,75.43
103.7,10,0.02,272,540,59.96
98.2,1.2,0.23,290,517,73.95
102.8,1,0.03,224,3.1,94.36
96.9,1.1,0.24,238,30.4,82.79
82.3,1.4,1.05,302,26.8,72.43
56.7,2,0.89,395,20.2,61.29
98.7,1,0.02,215,2,94.74
105.3,1,0.01,405,373,79.21
100.9,1,0.01,373,651,77.69
121.3,1,0.07,438,10.7,86.75
117.6,1.2,0.14,518,678,72.54
100.5,3.3,1.93,530,977,56.69
100.9,1,0.08,375,1180,76.67
96.3,1,0.06,538,3110,77.07
96.6,1,0.06,513,1970,77.07
101.7,1.9,0.29,210,5.1,87.2
66.9,2.4,0.96,235,10.4,64.12
76.9,1.6,0.59,248,6.9,80.79
101.8,1,0.08,1310,1.7,93.69
96.1,1,0.04,273,4.5,94.46
98.3,1,0.04,271,4.5,94.46
11.1,5.9,4.67,458,28.2,26.7
25.6,1.3,3.33,15200,15.4,47.91
66.3,1.2,1.56,38200,21.4,66.78
139.9,1.6,0.02,265,12.3,79.2
137.6,1.2,0.19,348,31.1,74.6
6.2,5,3.61,542,11.3,33.33
2.2,8.9,6.69,593,19,26.59
93.4,3,1.99,504,12.8,70.95
131.2,1,0.04,170,1.8,88.23
107.2,5.3,1.42,280,11.7,67
110.4,1.1,0.14,91,3,91.44
50.3,2.5,1.34,178,8.6,58.82
37.7,3.2,1.65,186,14.8,46.78
114.1,1,0.04,132,1,92.59
82,1,0.02,106,2.1,92.37
81.3,1.4,0.5,139,6.2,84.51
109.4,1,0.03,109,1,93.56
98.7,2.5,0.52,205,4,82.25
109.6,1.1,0.23,192,4.4,90.38
116.6,1.4,0.24,172,3.4,87.72
85.4,2.4,0.54,232,10.8,77.34
93.3,1,0.03,142,4.1,94.5
103.9,1,0.03,179,4.8,94.27
106.2,1.1,0.15,97,4,91.92
111.3,1.2,0.04,113,3.9,92.31
28.3,3.6,4.21,1030,15.6,38.66
11.2,5.3,2.71,224,13.6,35.06
96,2.2,0.9,246,5.2,80.51
59,10.2,3.14,266,11.8,44.83
12.9,3.3,1.87,252,10.1,39.9
21.1,3.6,2.67,272,14,39.03
8.5,3.8,3.73,328,8.5,38.85
40.7,2,1.38,247,13,53.22
22.1,4.8,1.57,255,7,42.65
7.7,4.2,3.4,275,9,38.3
106.6,1,0.04,249,95.5,81.46
106.5,1,0.04,227,12.8,90.02
75.9,9,9.73,2790,12.7,52.32
74.4,8.7,5.78,1660,6.7,55.63
63.4,17.4,9.19,1300,19.2,41.52
84.7,48.1,5.63,1000,72.8,42.85
77.4,15.2,6.87,1200,86.8,42.17
76.5,19.5,10.1,2840,25.4,44.65
73.5,10,5.69,1280,16.2,50.51
65.8,11,6.65,582,11.6,44.55
55.4,13.2,8.42,573,12,38.74
72.1,15.2,7.44,592,28.4,42.67
74.8,11.3,2.27,600,14.2,55.03
32.8,10.3,4.36,314,8.6,36.47
70.7,15.1,1.13,545,17,52.91
80.3,6.4,4.78,903,21.6,58.09
90.2,10.1,3.54,899,27.2,54.39
67.1,4.4,0.89,722,7.8,62.09
79.9,7.9,1.39,1660,31,56.5
75.5,5.9,1.14,1480,18.6,61.77
92.2,1.4,0.08,235,5.2,92.07
77.6,8.3,6.9,413,4.1,57.61
47,8.5,4.36,561,9.2,42.76
80.8,3.4,0.56,480,9.4,75.6
42.8,8.2,8.79,1350,10.5,35.89
65,5,0.36,382,11.3,61.48
84.6,6.7,1.06,413,17.8,64.76
110.5,1.2,0.14,374,5.6,91.02
130.9,1.3,0.16,414,5.2,85.43
52.5,4.6,2.76,529,19.1,47.42
72.5,8.2,10.7,3020,23.6,50.7
67.7,4.8,11.4,2460,25.9,45.97
109,1.8,0.22,549,8.8,87.67
89.9,5.2,1.54,4040,18.2,67.14
81.1,4,0.32,423,17.5,72.77
105.8,2,0.13,444,11,84.65
99.7,10.3,1.55,452,9.5,66.36
76.2,9.1,3.14,5720,15.5,55.55
101.8,8.5,4.99,4010,6,62.41
150.6,6.4,1.42,7500,43.2,42.98
76,8.2,2.71,6330,12.1,56.71
89.2,1.2,0.14,324,4.6,91.68
107.6,1.5,0.15,351,5.5,90.09
101.2,2,0.29,411,4.4,86.8
83,1.4,0.64,17100,34.1,74.84
84.1,4.7,1.36,316,8.2,70.04
111.2,1,0.04,279,2.8,93.12
111.4,1,0.08,285,2.4,92.5
112,1,0.11,224,2.2,91.97
105.5,1,0.1,307,1,93.08
111.1,1,0.07,308,2.6,92.7
142.9,1,0.08,361,3.8,83.34
96.6,2.6,0.47,559,6,82.35
80.5,1.8,0.21,687,15.6,82.02
116,2,0.05,371,6.3,87.88
111.7,2.2,0.05,334,4.2,87.85
126.5,2.5,0.07,356,5.3,82.88
98.8,4.4,0.57,654,31.8,67.3
109.6,2.4,0.04,268,1,87.5
108.8,12.7,1.34,29200,42.6,51.82
81.6,9,1.14,2110,14,61.55
95.2,1.1,0.37,520,3.3,89.74
105.6,1,0.13,518,6.1,92.64
87.6,2.5,0.26,523,8.9,84.31
81.1,4,0.31,24300,13.6,72.32
79.7,2.3,0.16,35100,20.4,79.42
89.2,2.3,0.09,195,3.3,87.71
113.4,3.8,0.06,281,3.5,81.49
117.2,3.8,0.1,333,5,80.14
135.4,2.8,0.18,170,2.3,77.35
98.7,4.9,0.04,409,32.4,73.25
101.6,7.7,0.06,430,43.8,65.9
106.6,1.4,0.08,461,7,91.61
99.5,4,0.1,401,5.3,82.11
89.5,3.4,0.08,388,4.4,83.62
102.6,1.8,0.07,388,15.2,86.68
122.3,3.4,0.08,612,3.2,80.42
111.6,1.8,0.06,712,1.3,89.43
101.2,2.8,0.03,201,2.6,86.96
101.1,2.2,0.06,258,2,89.01
104.8,3.5,0.06,233,2.4,83.67
106,6.3,0.03,237,4.2,79.81
103.5,2.1,0.07,225,4.1,89.11
107.5,5.6,0.03,245,4.6,80.66
112.8,2.1,0.05,299,3.7,88.08
112.2,2.3,0.03,421,2.8,87.63
101.4,1.3,0.02,227,1,93.42
84.6,4.6,0.42,468,47.4,63.22
106.9,1,0.13,520,3.8,92.48
103.9,17.8,0.79,541,19.8,62.36
94.4,4.8,0.57,497,42.6,63.07
101,3.8,0.27,378,7.5,80.29
78,4.5,0.96,419,7.7,68.76
103.4,3.3,1.04,400,7.2,75.2
114.2,2.8,0.23,363,6.4,82.43
108,2.6,0.31,420,6,83.3
113.6,3.8,0.22,545,20.2,75.45
70.6,1.8,0.13,497,48.5,68.64
114.1,1.1,0.08,356,6.1,91.61
128,1.8,0.1,665,3.3,85.01
90,1.8,0.27,735,37.2,79.02
89.7,2.1,0.24,213,7.8,86.62
107.2,2.7,0.16,290,7.9,84.91
105.8,1.4,0.15,304,9.3,90.74
108.8,1,0.11,392,5.8,92.5
101,1,0.11,551,391,78.13
103,1,0.09,530,110,78.27
100,4.5,0.1,513,79,68.83
97.2,1.6,0.1,645,7.2,91.14
105.8,1,0.05,495,1.9,93.76
108,1,0.06,497,2.3,93.32
94.6,1.5,0.08,660,24.6,87.99
87.2,4.3,0.35,604,111,62.19
83.2,8,0.73,728,111,53.5
33.6,63.7,4.82,1100,116,16.52
36.4,22.4,2.56,1770,38,28.66
121.8,32.9,4.8,11800,83,41.87
93.5,3.3,0.2,835,7.8,82.73
87.7,4.8,0.37,1860,37.8,68.13
61.8,8.3,1.5,1040,111,38.63
68.3,6.7,2.32,1090,48.5,44.84
93.9,3.3,0.84,29600,27.2,67.22
29,18.1,1.7,892,33,28.39
68.3,5.7,11.5,1550,24,50.31
125.7,4.8,10.3,1270,36.1,52.38
57.9,2.9,5.44,2090,40.2,42.55
83.3,1.1,0.86,29300,23.2,78.98
100.6,1,0.18,552,9,92.4
85,1,0.7,38800,35.9,76.08
112.1,1,0.01,668,14.3,89.6
74.5,3.9,6.9,965,21.3,57.09
84.3,4.6,5.82,1110,18.8,60.39
109.7,2.1,0.43,689,12.6,79.98
184.4,8.4,1.84,864,85.2,3.62
110.5,2.1,0.34,26200,42.2,71.72
74.2,2.4,5.66,876,37.9,57.75
18.8,5.9,7.77,18600,14.8,30.94
5.9,25.5,16.2,2500,55.7,14.12
27.4,4.5,6.31,23700,18.5,34.12
148.6,3.3,0.34,1190,63,55.5
91,6.5,0.23,24500,17.1,72.67
110.8,1,0.25,36600,7.2,89.5
127.8,1.7,0.15,43000,19.7,80.07
102.2,1,0.03,1100,14.3,90.59
122.2,1.7,0.03,880,8.1,88.02
107.1,1,0.22,49700,20.6,86.39
77.6,1,0.02,551,28.7,81.91
33.2,22.2,12.4,1050,54.4,19.78
62.9,7.4,11.4,12000,8.9,49.02
29.5,7.3,12,6490,10.7,32.07
111.9,4.6,4.27,10400,13.5,61.91
89.6,2.2,2.94,43100,14.1,71.36
20.1,12.3,16.9,1020,14.9,26.89
3.4,37.1,30.5,1020,20.6,21.92
38.3,8.4,16.7,8080,10.6,33.9
38.3,2.3,4.88,561,28.9,41.25
45.8,1.6,3.93,589,72.7,44.4
54.3,2,3.92,625,56.6,46.34
100.5,1,0.54,545,24.3,84.48
64.1,2.3,10.8,795,35.6,51.35
75,1.6,0.1,542,37.8,76.84
114,10.5,4.36,984,17.3,56.47
33.7,13.2,24.2,14300,23.1,29.85
116.4,1.8,0.1,615,30.9,79.38
86.9,7.8,6.69,724,64,48.96
54.5,10.8,8.21,16400,20.1,38.86
109.1,1.1,0.02,560,10.5,89.56
106.6,1.1,0.1,580,27,84
100.4,1,0.01,605,8.5,94.82
100.9,1,0.04,519,19.4,90.55
103.4,1,0.08,530,140,78.38
98.6,7.1,6.12,760,21.5,59.17
64.3,6.7,11.2,958,10.5,46.93
46.4,17.6,10.4,716,67.4,25.24
82.9,1.1,2.06,304,6.4,80.58
82.1,1.6,0.76,402,19.8,77.88
39.4,5.7,6.66,674,39.3,32.73
56.1,4.1,4.71,23500,20,46.75
85.9,1.7,3.94,332,11.1,72.37
129.6,5.6,0.73,9310,31.2,59.02
105.6,1,0.05,395,15.3,89.98
129.6,1,0.01,299,25,85.37
72.8,2,0.17,35400,27.4,71.91
114.9,1.7,0.01,438,11.9,86.19
94.2,1,0.01,2910,8.5,94.78
98.4,1,0.03,458,510,77.5
101.4,1,0.01,189,5.7,94.77
104.7,1,0.01,278,2.2,94.48
103.9,1,0.01,260,4.2,94.56
95.8,1,0.06,236,5.2,94.16
105.7,1,0.03,154,1.4,94.07
119.1,1,0.04,154,2.4,91.52
107.7,1,0.02,151,2.3,93.96
64.1,1.3,0.88,217,8.8,71.68
74.8,1.9,0.75,229,9.1,76.95
62.2,1.3,0.92,574,12.8,66.69
93.1,1.3,0.51,143,7.7,87.34
102.4,1,0.03,53,1.6,94.4
101.9,1,0.03,492,74,82.08
98.7,1,0.08,490,73.3,81.51
98.3,1,0.11,487,79.2,81.1
103.4,1,0.05,534,4.9,94.01
37,2.8,3.78,245,10.4,44.77
50.1,1.7,1.79,624,17.3,57.54
106,1,0.03,155,1.3,94.04
72.7,1.3,0.75,26500,19.5,73.67
92.2,1,0.21,407,10.7,88.1
103.7,1,0.02,293,3.7,94.43
101,1,0.06,418,16.2,90.25
103.6,1,0.17,462,4.6,92.31
101.4,1,0.03,335,7.2,94.47
102.8,1,0.03,396,115,79.16
110.8,1,0.01,234,15.6,89.83
100.8,1,0.02,331,393,79.45
97.3,1.8,0.38,210,7.4,86.74
104.6,1.9,0.33,439,4.9,86.46
103.7,1,0.02,225,5.6,94.43
108,1.2,0.37,261,31.1,79.98
91.4,1.5,0.9,330,24.8,79.43
60.6,2.1,0.9,421,32.1,57.89
98.2,1,0.02,224,1.4,94.75
103.2,1,0.04,430,41.9,81.83
98.8,1,0.02,354,50.1,82.39
108,1,0.05,501,1.8,93.47
102,1.9,0.5,615,198,69.63
99.5,1,0.08,593,72.6,81.48
95.2,1.7,0.34,212,4,87.6
70.6,2.7,2.93,232,5.9,65.67
71.5,1.5,0.44,246,7.2,79.19
99.8,1,0.03,1010,2.2,94.54
96.7,1,0.02,244,5.8,94.76
95.1,1,0.02,245,6.1,94.73
2.6,8.9,6.13,576,18.2,26.59
27.4,1.2,2.33,10600,14,50.41
61.3,1,0.95,32800,32.8,61.8
98,2.5,0.13,260,14.8,83.08
95.3,1.2,0.12,332,32,83.95
5.3,5.4,4.98,660,12,31.48
3.6,12.3,8.18,594,17.1,24.93
64.2,2.8,1.99,448,15.2,59.1
110,1,0.02,201,2.6,93.62
70.6,7.1,1.5,290,14.5,56.18
85.6,1.5,0.36,145,3.8,86.94
20.1,4.1,1.64,268,10,43.04
14.7,4.6,2.39,266,13.5,36.22
95.9,1,0.04,130,2.2,94.46
81.9,1,0.03,104,3.9,92.19
59.8,2.6,1.55,246,8.6,62.34
99.4,1,0.04,91,2.1,94.43
90.5,2.9,0.49,191,9.5,80.56
100,1.1,0.12,178,9.5,92.86
103.3,1.5,0.16,175,3.5,90.45
68.7,3.2,0.49,250,7.6,69.34
105.2,1,0.02,146,3.2,94.28
102.3,1,0.02,178,3.3,94.55
97.9,1,0.11,101,3.8,93.46
96.3,1,0.04,121,3.4,94.47
7.8,3.6,5.81,1480,14.7,33.3
4.2,6.3,3.79,317,12.2,31.43
67.2,3.3,1.05,214,20.1,60.44
69.7,3.7,1.83,223,14.7,59.02
26.6,1.9,1.53,251,7.2,52.68
20.2,2.5,1.97,268,9.6,47.84
12.2,3.5,2.46,277,7.3,41.96
51.8,3.3,1.91,256,7.9,55.37
36.3,2.5,1.4,260,9.3,53.28
20,3.2,1.93,267,7.9,45.13
97.8,1,0.04,281,28.8,85.91
96.4,1,0.01,238,4.7,94.91
86.9,14,9.77,3260,21.2,54.37
94.8,10.2,5.69,2160,9.6,60.87
68.3,19.7,8.01,1550,21.9,43.59
89.3,11.9,5.47,1120,36.9,51.26
80,11.9,4.88,1020,76.2,45.43
78.2,26.2,9.65,3170,19,49.55
99.4,9.5,4.51,1630,11.6,58.65
87.7,8.9,5.94,548,10,60.67
82.3,9,6.78,526,16.7,55.31
85.5,12.5,5.57,559,25.4,50.19
83.9,7,2.15,556,12.5,62.26
57.5,4.9,3.37,275,5.2,52.43
84.1,17.2,1.19,478,14.1,59.44
69.5,7.7,4.71,849,18,49.73
89.7,4.1,1.64,864,7.2,71.61
70.7,4.8,0.74,570,8.5,65.23
62.9,6.6,2.54,1850,32.3,45.69
75.4,12.2,2.62,1380,15.1,54.46
95.2,1.3,0.08,249,3.2,92.66
88.5,6.1,6.75,466,5.4,63.53
103.7,6.1,3.89,538,8.9,66.07
100.1,6.4,1.19,549,16.4,66.38
87.1,5.6,0.9,997,12.5,67.59
103.4,5.3,0.19,367,29.1,70.87
93.2,6.9,0.6,394,48.2,60.38
107,3.6,0.56,358,11,73.31
114,2.6,0.32,421,10.2,78.36
72,9.3,2.2,424,55.2,45.72
78.9,10.2,5.83,2680,29.6,48.57
67.9,7.7,7.66,2200,31,42.92
94.2,3.4,0.26,527,35.8,73.12
84.3,5.7,1.03,2920,30.6,61.3
91.6,4.6,0.23,437,26.3,70.58
103.4,2.4,0.42,503,12.4,79.61
106.1,8.1,1.99,459,23,62.68
76.4,9.5,2.54,5560,14.9,56.32
93.1,5.6,2.86,3900,7.1,68.38
89.9,5.4,1.06,13300,38,62.69
88.2,10.1,2.19,6000,13.4,60.73
93,3.6,0.16,325,13.3,78.46
108.9,4,0.49,321,11,72.65
102.9,4.8,0.34,330,12.2,73.84
90.5,2.1,1,10800,49,67.37
101.8,9.2,1.62,278,16,62.95
112.4,6.9,0.07,366,3.3,77.51
124.1,1.3,0.05,361,4.7,88.93
111.6,4.3,0.02,267,2.3,81.29
113.4,1,0.04,381,2.8,92.72
108.2,1,0.03,377,3,93.74
142.9,1.2,0.02,394,7.2,83.42
86.6,6.3,1.3,434,41.8,56.76
78.1,3.2,0.24,625,19.2,74.83
100.8,2.1,0.25,318,8.6,86.89
100.4,1.3,0.07,329,8.6,92.74
102.2,3.5,0.15,342,33.2,74.1
91.2,1,0.22,457,31.8,83.12
103.8,1,0.09,298,2.5,93.4
57.4,2.2,0.52,17700,21.2,63.3
68.2,3.2,1.3,722,19,60.81
97.6,5.5,0.84,403,92,60.57
95.8,8.1,0.63,399,57.5,59.08
93.6,4.6,1,387,48,60.06
89.2,8.9,1.19,438,98,54.98
89,4.9,0.23,1450,96.5,66.23
91.6,3.2,0.09,211,3.5,84.44
104.8,1.5,0.09,270,5.5,91.27
112,1.8,0.17,329,5.8,87.84
109,4.7,0.08,194,2.9,80.35
105.4,1,0.09,438,9.9,93.23
108.4,1.2,0.09,447,24,88.24
118.4,3.1,0.16,397,6.5,81.31
96.8,3.1,0.2,441,2.9,83.56
105.2,1,0.07,437,3,93.54
109.8,1.9,0.1,523,17.7,84.94
112,2.9,0.21,562,4.2,82.7
108.1,1,0.09,244,1.9,92.88
130,1.7,0.09,265,1.1,85
107.2,1.1,0.09,269,2.3,92.62
128.6,1.8,0.09,280,3.1,84.99
107.6,1.7,0.08,258,20.6,86.41
130,1.3,0.08,282,15.2,83.02
117.2,1.4,0.09,406,4,89.61
116.5,1,0.15,408,15.6,86.74
98.4,1.5,0.04,267,1.3,92.42
76.2,4.4,0.91,480,53,55.88
96.6,1.8,0.38,535,6,86.73
76.8,5.3,2,522,26.2,57.24
63.2,4.3,0.53,546,69,50.82
96.2,2.8,0.74,352,10.6,75.31
53.8,8.3,1.33,436,30.2,41.86
84.6,4.8,0.92,398,15.2,67.45
85.8,2.9,0.34,370,9.8,81.33
93.6,3,0.39,426,4.9,81.53
97,2.5,0.28,579,36.6,76.37
51.2,2.3,0.99,502,48.8,48.41
106.6,1.4,0.29,336,9.9,88.83
113.7,1.6,0.09,621,4,89.48
67.8,2,0.26,668,93.7,64
83.7,9.1,0.33,211,6,71.96
106.7,4.1,0.29,290,11.7,74.97
107,1.5,0.16,296,9.4,90.03
106.4,1,0.3,366,3,90.35
101.4,2.1,0.2,548,89,75.14
107.8,3.5,0.24,528,42,68.5
103,2.3,0.16,517,84.5,74.69
106,1.4,0.06,498,2.1,91.97
108.4,1.7,0.07,498,1.9,90.24
67,10.4,0.63,497,58,46.26
69.7,8.7,1.93,552,62.5,44.39
60.2,15.1,1.85,533,145,34.31
39.8,14.4,2.6,769,106,24.54
26.4,30.3,4.34,2930,131,15.87
91,23.2,1.03,1460,22.5,60.27
91.5,5.9,0.87,1660,66.5,59.42
62.8,8.3,1.05,922,238,39.96
59.8,5.2,1.54,993,72,44.25
87.1,2.7,1.3,30700,23,71.82
7.2,42.9,1.79,975,93,18.7
84.2,9.3,14,1890,28.8,50.94
112.8,5.5,8.56,1710,50.2,51.15
36.7,3.8,2.47,4690,39.3,38.29
82,1.4,0.9,34800,21.4,76.96
109.1,2.2,0.19,598,10.7,82.53
89.6,1,0.72,43900,36.7,76.77
107.4,1,0.03,632,7.4,93.84
100.2,6.9,8.33,956,18.7,59.32
138.8,5.6,6.66,1530,25.1,47.54
116.6,2.9,0.62,735,15.7,73.51
125.5,5.3,3.25,868,54.7,51.64
88.3,1.7,0.82,29800,50.8,69.42
56.3,2.4,4.07,814,32.5,49.15
12.9,7.1,6.84,19400,14.5,28.45
10.3,15.4,15.2,4700,32.2,19.63
6.8,4.7,5.98,24100,10,34.18
85.2,1,0.13,591,30.2,83.22
89.2,1.1,0.17,661,39.8,83.11
71.2,1.4,0.59,1060,97.3,65.52
64.9,1.7,0.38,24800,11.5,70.39
83,1,0.24,34600,8.3,88.89
86.5,1,0.09,42800,27.2,83.16
89.7,1.1,0.04,1130,20.4,89.75
95.6,1,0.04,512,8,94.45
91.7,1,0.05,953,11.8,90.25
84.3,1,0.07,47500,24.6,87.54
100.8,1,0.06,528,68.6,81.71
85,1,0.05,525,18.6,89.05
81.1,3.7,5.72,620,14.3,61.21
81,7,7.46,16200,16.5,56.15
40,5.6,8.72,5540,12.8,37.74
60.1,1.8,2.62,36300,14.2,59.48
106,2.5,1.23,46700,15.1,72.83
39.4,7.1,17,1250,11.6,35.63
18.1,34.3,26.6,942,98.6,15.08
40.9,4.5,11.8,13900,8.4,42.5
62.2,2.7,7.91,695,14.8,53.51
45.4,2.6,7.96,639,37.7,41.65
58.3,4.7,14.8,784,30.6,41.47
80.6,2.8,9.42,599,14.7,63.91
74.7,3.8,9.53,817,47.8,48.93
66.8,1.1,0.08,510,19,78.24
123.9,5.3,4.27,1680,21.8,59.27
92.2,9.9,22.6,17800,21.9,56.43
21.6,9.6,18.2,2560,14.6,28.4
99,1.4,0.14,652,62.5,79.04
90.4,5.9,6.92,715,15.7,60.3
101.7,12.8,10.6,25500,67.8,46.51
95.3,1,0.02,564,12.1,90.93
89.2,1.1,0.27,635,34.1,81.82
104.3,1,0.01,545,1.1,94.51
91.2,1,0.28,548,93.2,78.56
103.9,3.1,2.92,796,42.5,60.3
55,4,6.29,734,18.2,45.79
65,12.7,7.88,662,50.3,34.94
73,1,2.9,347,6.9,74.65
77.5,1.1,0.87,377,16.6,77.2
43.6,5.9,6.32,689,58.5,30.2
37.1,4.8,4.58,21000,16.6,38.27
78.1,1.4,5.15,348,5.4,73.27
82.4,1.7,1.38,4380,42.8,66.67
105.1,1,0.06,440,8.3,93.69
131.2,1,0.02,300,24.4,84.72
76.3,1,0.12,46200,23.4,83.52
127.9,1,0.01,379,6.3,89.67
91.3,1,0.01,2850,13,90.75
101.2,1,0.01,444,327,79.57
101.1,1,0.01,187,5.6,94.79
102,1,0.01,275,2.7,94.72
104.1,1,0.01,254,3.9,94.54
89.6,1,0.08,239,3.2,93.37
104.3,1,0.01,169,2,94.52
102.8,1,0.01,167,2.2,94.66
63.9,1.2,0.75,220,16.2,69.08
66.9,1.2,1.61,296,13.6,67.85
68.8,2.3,1.49,622,14.6,64.35
92.4,1.3,0.24,141,8.4,90.34
100.9,1,0.01,64,1.6,94.8
98.9,1,0.01,508,37.1,86.33
90.1,1,0.13,487,98.2,80.38
93.8,1,0.06,576,86.2,81.73
97.4,1,0.01,509,4.8,94.91
30.5,1.9,3.63,265,64.4,38.12
48.1,1,1.59,3230,29.1,55.11
109.6,1,0.01,196,1,93.83
58.6,1,1.69,20900,16.1,63.95
86.8,1.5,0.28,424,13,84.37
101.4,1,0.01,294,3.8,94.77
96.4,1,0.06,428,15.5,90.37
101.1,1,0.14,492,3.5,92.91
100.5,1,0.01,361,6.4,94.82
96.4,1,0.03,436,41.4,82.26
99.1,1,0.01,253,26.3,86.33
100.7,1,0.01,302,3.4,94.81
101,1,0.02,469,94.8,82.29
99.8,1.5,0.08,473,56.3,79.44
98.3,1,0.01,243,2.6,94.9
89.7,1.5,0.25,316,9.5,89.07
66,3.7,1.8,366,16.2,57.19
47.5,2.4,1.45,446,21.9,54.05
99.2,1,0.01,222,1,94.88
103.7,1,0.01,459,25.2,86.03
98.7,1,0.01,342,5.4,94.89
102.8,1,0.08,475,1.8,93.63
107.2,1,0.31,516,96.6,77.77
101.7,1.8,1.12,582,42.2,68.91
93.5,1,0.13,573,8.9,93.07
115.5,1,0.01,576,14.2,88.94
94.5,1.2,0.25,177,7.5,90.76
87.7,1,0.34,179,9.9,89.67
90.9,1.3,0.3,155,9.6,89.44
101.2,1,0.06,884,1.6,94.03
96.6,9.1,0.19,231,12.3,71.74
96.1,8.9,0.12,228,15.4,72.82
52.2,6.6,7.33,728,24.5,41.37
54.8,2.1,1.71,9340,10.6,57.82
74.4,1.4,1.91,29700,11.4,71.09
87.1,1,0.06,254,18.5,89.41
111.1,1,0.16,351,29.3,82.89
13.6,2.7,6.38,571,13.3,37.04
12.6,10.9,9.76,565,11.3,26.22
88.9,1.4,3.04,496,19,75.47
119.2,1,0.03,185,1.8,91.64
69.4,14.9,3.83,344,15.9,47.34
95,1.6,0.38,132,3.5,87.56
55.1,2.8,2.49,262,9,57.75
62.9,6.2,3.14,266,21.7,50.09
101.4,1.4,0.04,129,1.7,92.71
86.8,1,0.02,103,2.2,93.74
81.9,1.8,1.23,222,5.8,78.8
101.8,1,0.02,82,1.8,94.59
96.8,1.6,0.48,215,2.4,86.52
107.2,1.6,0.16,196,4.4,89.59
98.6,1,0.16,159,6,92.76
84.8,1.4,0.26,182,7.2,88.35
94.4,1,0.06,158,6.9,94.12
99,1.1,0.06,177,4,93.76
104.7,1.8,0.22,81,6,88.24
103,1,0.03,100,7.4,94.35
57.3,3.1,6.27,1990,21,49.59
34,6.3,4.99,361,23.2,35.67
86.1,1.9,0.91,266,4.4,80.56
70.8,4.7,1,259,9.6,63.71
63.7,1.6,0.58,192,8.6,72.55
64.3,1,1.01,209,11.2,68.46
39,1.4,1.88,259,15,54.26
78.2,1,0.49,188,7.2,84.88
71.8,1.9,0.68,188,7.2,75.44
47.3,2.9,1.33,236,11.4,52.16
97.3,1,0.03,256,16.1,90.82
95.7,1,0.02,226,2.4,94.75
72.6,13.3,10.8,2960,20.2,48.24
66.7,18.6,5.61,2050,23,43.26
50.3,23.7,10.4,1510,35.9,29.85
65.7,21.5,7.99,1270,47,33.5
64.1,26.8,7.89,1260,133,29.35
64.7,24.7,10.9,2830,20.4,41.18
79.4,20.4,5.81,1560,26.3,46.16
