DO,BOD,NH3N,EC,SS
112.9,3.4,1.56,522,7.6
102.8,5,0.79,477,8.5
78.2,4.5,0.76,408,19
110.8,3.5,0.25,281,26.4
87.3,5.3,2.08,346,15
102,1.4,0.14,235,78
105.6,0.8,0.13,241,102
64.5,2.4,0.63,347,60.4
78.1,6.8,17,911,85
66.9,7,15.1,756,64.8
79.1,3.7,0.37,235,204
79,2.5,0.61,286,210
102.6,1.7,0.14,337,16.2
85.3,12.7,2.61,424,87.8
81.2,10.6,2.58,1150,73.8
88.8,4.5,1.31,149,12.2
92.2,6,2.67,1200,19
96.9,4.5,2,786,23.6
93.5,3.4,1.04,878,66.6
95.4,1.9,0.12,255,23.8
95.6,5.7,0.27,268,35.4
91.2,1.9,0.27,282,41.8
95.1,2.5,0.32,331,138
94.6,2.9,1.5,313,180
101.1,0.6,0.06,225,50
102.2,2.1,0.17,213,96
100,3,0.03,181,4.6
100.6,0.3,0.01,252,15.6
99.5,2,0.03,252,20.4
101.9,3.4,0.03,281,18.2
92.1,4.1,0.36,269,231
108.3,0.5,0.05,230,8.4
109.6,0.5,0.07,237,8.1
96.2,1.2,0.13,254,21.7
78.1,2.1,0.35,392,14.5
104.7,0.5,0.03,344,16
104.9,1.3,0.01,361,20
102.3,1.1,0.1,360,17.3
97.3,1.2,0.18,401,21.5
101.5,0.2,0.04,188,10.2
104,1.1,0.02,227,5
108.3,1.4,0.03,301,6.4
98.8,0.2,0.02,201,1.9
102.9,0.4,0.01,349,258
102.5,0.7,0.02,347,426
101.9,0.6,0.13,361,506
101.9,1.3,0.05,275,84.2
100.1,1.6,0.11,284,76
99.7,3.8,0.06,377,236
100,1.4,0.08,380,242
105.8,1.2,0.01,161,16.9
108.3,1.1,0.01,214,23.4
108.9,0.4,0.05,219,25.8
107.5,0.8,0.01,227,33
102.3,0.5,0.01,227,18.9
100.6,0.7,0.07,238,56.2
101.4,1.1,0.1,242,66.7
105.8,0,0.03,199,2.9
107.1,1.5,0.21,253,1210
90.3,2.3,0.34,284,1510
101.2,1.5,0.1,529,9.2
90.2,2,1.02,425,7.2
81.8,2.7,0.82,479,108
98.6,2.9,0.32,367,21.3
60,10.7,3.14,411,14.8
72,2.9,2.2,378,14.6
90.4,2.5,0.99,319,71.2
90.5,1.9,0.36,349,8.8
88.9,3.4,0.37,311,1460
86.4,4.2,0.28,282,1660
62.1,2.3,1.29,460,470
64,36,1.22,518,79.2
57.6,7,2.65,591,54.2
31.3,5.5,2.05,523,17.1
106.8,1.5,0.11,271,907
102.5,1.5,0.04,417,194
87.8,2.8,0.48,355,1100
98.9,1.9,0.4,119,155
104.8,1.6,0.19,239,669
100,1.3,0.14,101,229
103.3,0.3,0.07,311,1140
104,0,0.12,554,2620
106.4,0.9,0.13,433,2000
104.5,0.8,0.12,432,2190
102.6,0.8,0.08,417,246
101.9,0.9,0.08,441,1670
97.5,1.1,0.75,444,1460
101.7,0.3,0.5,446,1500
92.5,1.1,0.38,486,1300
75.3,1.9,1.44,600,1510
65.2,8.4,6.24,806,677
93.9,2.1,0.26,593,362
83.6,1.9,2,759,182
64,3.5,2.98,771,410
40.3,3.7,3.28,643,110
96.5,3.5,0.64,38900,34.6
90.9,2.7,3.53,407,11.2
43,5.3,3.4,554,45.8
103.2,1.8,0.01,359,4.1
63,8.9,7.87,818,62.5
71.9,1.7,5.31,692,49.1
40.8,2,5.71,686,68.6
51.6,2.6,2.43,5180,159
113.8,1.2,0.02,348,3.7
103.5,1.6,0.07,404,38.6
116.4,0.9,0.01,415,81.3
98.5,1.4,0.03,464,223
44.9,7.2,1.71,602,38.3
97.3,2,1.48,419,55.8
111.5,0.3,0.29,539,70.4
82.3,1.6,1.61,562,59
116.7,3.3,1.02,628,182
133.2,1.9,0.04,555,30.7
90.7,2.9,1.18,630,256
70.3,5.2,0.63,585,57
52.3,3.6,0.83,442,59.7
64.3,2,1.06,16800,96.2
38.5,8.6,1.54,635,38.8
43.9,3.6,0.87,1130,97.6
46.5,3.9,0.88,610,43.5
16.6,20.1,21.2,1520,24
25.1,20.1,15.4,1330,26.2
119.8,10,11.7,14000,27.3
105.5,0,0.02,688,28.2
117,1.3,0.03,558,51.8
90.6,1.7,0.09,467,90.8
95.9,0.3,0.01,403,30.2
87.7,1.4,0.18,467,69.6
79,1.8,0.6,639,93.6
86.7,1.6,0.32,15000,10.4
90,1.7,0.19,26400,6.9
87.4,4.6,0.07,542,87.8
113,1.5,0.02,536,62
103.2,0.7,0.03,446,84.1
80.6,1.3,0.04,755,34.2
104,1.3,0.05,533,18.6
65.4,12.2,3.11,729,27.6
88.9,8.2,24.7,7940,14.1
92.6,6.7,16,17200,16.8
86.8,5.1,2.83,707,45.6
74.1,4.2,3.1,30700,56.6
17.5,62,18.1,981,19.8
9.4,12.6,15.6,1250,20.2
27,41.4,14.6,741,22.2
44.1,6.4,9.07,13900,17
131.5,7.8,2.88,5620,22.7
30,4.6,5.28,673,109
44.7,2.9,4.9,816,156
16.8,4.1,3.65,829,147
21.1,7.6,13.8,725,41.7
7,27.1,17,994,78.9
7.8,10.2,6.66,1050,51.4
72,1.7,0.08,515,53
43.6,19.8,4.12,356,398
7.6,10.7,4.33,413,400
36.9,12.5,3.41,300,727
74.1,7.2,1.34,248,1340
101.5,0.7,0.04,480,2070
104.5,0.2,0.03,474,2090
82.1,2.1,1.48,1800,1430
105.2,0.8,0.04,423,1620
102,0.8,0.04,426,1600
97,0.5,0.09,504,1210
105.6,0.1,0.04,423,1850
112.7,0.6,0.03,482,1780
113.9,0.8,0.03,412,1830
107.2,0.6,0.03,421,1970
102.1,1.1,0.09,478,1410
103.8,1.2,0.39,464,1710
105.7,0.9,0.03,458,2760
120.7,18.3,7.02,656,43.6
34,11.9,9.19,659,135
101.1,0.5,0.03,493,2320
68,2.3,1.46,372,239
67.9,2,2.08,444,49.6
40.1,8.9,5.42,607,171
45.9,6.3,6.88,617,24.1
117.4,0.6,0.2,504,270
100.8,3,0.02,377,47.4
113.9,0.3,0.02,395,78.6
111.3,0.3,0.01,274,4.8
130.5,1.1,0.01,322,4.6
106.8,0.2,0.01,264,4.1
104.2,0.3,0.01,306,11.7
10.7,1.3,0.12,569,18.3
71.6,0.7,0.37,36300,56.7
102.3,0.5,0.01,389,43.6
101.2,0.9,0.03,6980,43.8
100.6,0.2,0.01,431,55.7
102.8,0.2,0.01,179,1.8
99.4,0.7,0.01,266,2.6
103.2,1,0.01,284,41.7
77.3,0.8,0.11,252,7.7
100,1.1,0.04,214,2.3
100.8,0.9,0.02,188,12.1
101.4,0.7,0.01,212,1.8
61.5,2.3,0.45,230,36.9
60,1.6,1.4,218,19
69.5,2.5,0.78,214,23.9
48.6,1.6,1.21,237,29.2
47.5,2.8,1.12,1160,22.2
61.7,2.8,1.09,1770,15.3
93.3,2.2,0.08,374,2310
87.2,1.2,0.13,391,773
92.6,0.8,0.09,489,450
95.7,0,0.01,480,10.6
59.6,4.5,1.92,177,94.8
40.3,1.8,1.63,1200,35.9
101.9,0.9,0.01,130,4
103.6,0.9,0.01,145,4
94.9,1.6,0.17,421,12.2
102.8,0.2,0.01,280,3.4
97.9,1.4,0.04,425,11.1
102.1,1,0.16,437,30.4
99.7,0.6,0.03,355,281
93.7,0.2,0.02,351,339
115.2,0.9,0.01,219,3.4
101.1,0.7,0.01,327,240
93,2.1,0.05,259,207
107.2,1.2,0.22,330,268
109.1,0.2,0.01,224,2
77.6,3,0.75,267,23.8
62.3,4.2,2.05,328,21.4
39.7,3.6,2.33,368,29.7
99.5,0,0.01,221,1.5
108.9,0.8,0.01,388,456
99.4,0.7,0.01,333,68.1
112.2,0.8,0.04,375,138
111.4,0.3,0.05,373,156
110.8,0.7,0.01,336,44.6
110.5,0.9,0.01,397,288
106.7,0.3,0.01,386,1.2
112.7,0.2,0.09,481,676
109.5,0.4,0.01,483,1
111.5,1,0.07,512,591
111.8,0,0.02,468,268
128.6,2.9,0.64,261,3
82.9,4.5,4.2,374,5.6
74.9,3.7,4.14,390,6.8
102.6,0.1,0.02,967,33.6
101.2,0.5,0.02,250,8.2
100.2,0.8,0.02,252,5.4
5.1,10.1,6.83,1040,49.3
32.6,1.9,3.42,21100,53.7
88.6,1.9,0.16,232,11.4
90.8,1.5,0.09,297,8.6
103.5,3.3,0.8,509,6.4
134.2,1.1,0.03,182,1.2
85.2,7.8,0.75,243,5.5
107.8,1.2,0.15,109,1.8
22.5,4.1,2.93,232,8.4
12.1,8.9,6.04,265,24.4
119.5,1.6,0.02,98,2.8
74.2,2.1,1.48,173,5.8
68.7,2.5,0.67,237,4.6
102.4,0.7,0.13,223,2.9
122.3,2.6,0.57,242,5.3
80.6,4.8,2.02,320,7.4
110.6,1.8,0.01,209,2.4
105.8,1.2,0.01,281,1.9
100.1,0.3,0.02,101,3
93.7,1.2,0.02,125,3.4
3.7,5.2,6.15,4870,33.2
38.4,4.2,3.12,308,8.2
42,9,4.2,281,17.3
27.4,3.9,3.95,342,19.1
37.8,4.1,3.28,340,32
28.4,5.8,3.62,528,38
28.8,5.5,3.76,334,9.2
25.2,4.4,4.38,349,7.9
35.4,5.6,3.77,335,30.2
110,1.1,0.01,213,5.9
99.4,0.6,0.01,201,6.1
94.4,11.7,25.5,1600,9
84.2,7.3,15.5,1620,12.2
67.7,18.9,13.1,1030,18
99.9,4.9,10.1,725,20.2
80.6,6.7,7.89,871,40.5
68.9,6.2,7.27,489,9.8
75.3,7,8.29,420,7.2
86.3,3.7,6.57,424,4
41.4,17.2,13.5,375,16.5
90.6,4.6,2.94,386,9.5
96.7,5.3,8.61,777,20.5
96.1,3.9,7.76,796,12.1
85.4,5.8,3.46,807,15
113.6,9.1,1.93,1390,14.8
72.4,4,12.5,1520,15.8
113.9,2,0.21,231,2.2
92.9,6.3,6.19,552,8.8
102.7,4,4.7,574,9.8
106.2,2.6,1.24,465,6.5
45.8,23.3,6.32,711,27.5
110,4.2,0.53,335,16.5
88,4.4,1.48,369,19.2
125.3,2,0.11,383,4.5
132.7,1.4,0.08,429,7.6
122.9,6.2,1.01,519,10.2
92.4,1.2,0.2,528,6.4
100.6,3.7,2.54,1450,16.7
112.5,3.3,0.34,367,13.8
65.9,10.5,9.17,599,7
73.2,9.1,16.9,5200,16.2
49.5,7.5,4.96,679,4.6
105.2,3.6,7.63,4250,4.6
91.4,3.4,5.59,2260,11.1
88.5,3.5,1.63,12200,40.6
82.9,0.8,0.05,331,5.6
111.6,1.2,0.06,406,5.8
139.8,1.6,0.22,476,8
108.2,3.8,1.18,9300,36.4
93.9,2.8,1.92,581,14.2
127.2,0.2,0.01,296,2.8
116.9,1.2,0.02,309,5
117.4,0.5,0.01,230,1
109,0.2,0.01,319,1.2
110.3,0.4,0.01,317,1
115.9,0.5,0.03,350,1.4
62.6,1.5,0.35,660,7
99.8,2.4,0.06,317,191
100.4,2.1,0.02,309,20.7
98.8,1.1,0.12,340,11.4
64.6,10.6,4.61,476,12
63,8.5,1.05,2230,13.9
114.5,0.1,0.02,528,10.7
127.7,1.6,0.07,487,6
128.9,1.9,0.39,489,6
78.8,4.4,1.73,8840,14
88.4,0.2,0.02,184,2.1
93.5,1.8,0.04,297,4.8
101,2.2,0.06,401,6.6
96.4,1,0.01,174,1.9
104.5,0.2,0.02,394,2.5
105.3,0,0.01,435,22.4
106.6,1,0.01,444,5.7
104.9,0.4,0.08,407,2.8
109.2,0.7,0.03,569,6.2
120.5,0.4,0.02,184,1.7
108.4,0.8,0.02,245,8.6
113,0.5,0.01,234,3.2
121.1,1,0.02,240,12.5
111,1.6,0.04,233,4.8
115.5,2.2,0.06,344,5.6
112.5,1.4,0.06,321,8
107.1,0.3,0.02,240,1
116.5,2.3,0.06,351,14.2
79.5,5.3,1.78,450,32.5
95,1.6,0.09,484,9.9
86.7,3.8,3.62,454,59.8
90,3.4,2.43,482,107
105.3,2.9,0.47,305,13.2
59.9,11.9,4.34,416,19.3
86.8,3.7,4.42,378,15.8
99.6,2.9,0.48,310,18.7
112.5,2.2,0.18,361,12.2
106.7,3.5,0.27,525,29.7
72.6,3.7,0.5,456,50.6
71.7,3.2,4.6,656,6
110.9,1.2,0.12,351,16.4
132.5,2.2,0.08,630,3
75.2,3.5,0.93,662,56.2
89.6,1.2,0.53,214,1.9
109.2,2.8,0.07,318,27.2
106.4,0.8,0.07,359,10.9
101.8,1.7,0.12,522,294
105.2,4.3,0.07,494,952
123.8,1.6,0.16,473,93.2
99,1,0.17,712,6.2
96.3,2.1,0.63,515,150
93.5,2,0.5,515,136
81.9,1.4,0.43,552,88.2
54.5,3.8,4.9,996,57.6
26.3,5.3,3.44,905,54.2
39.4,14,13.4,2210,12.4
92.5,4.8,2.86,815,11.6
72.9,5.3,3.66,1020,61.2
19.2,14.7,17.1,1150,67.6
24.7,6.5,11.7,1130,83.4
52.3,7.4,4.11,28500,91.2
11.5,62,21.7,711,70
85.7,10.5,25.9,1850,35.2
25.9,11.8,9.28,1990,85.7
59.7,1.9,1.5,32600,67.4
100.4,4.4,0.23,561,19.5
103.2,0.2,0.11,589,1.3
96.9,1.5,0.01,625,14.6
51.5,13.4,11.1,931,28.2
77.2,7.3,12.5,1080,25.8
102.3,2.2,0.33,744,8.6
104.3,8.2,7.66,924,39.8
89.7,4.5,1.05,19500,289
102.5,1.1,0.02,577,6
49.6,3.3,7.82,746,22.9
85.4,11.1,3.02,848,27.1
5,8.6,5.39,20300,15
6.5,20.8,10.5,2620,41.3
16,5.2,4.32,26200,14.1
58.3,4.4,7.27,842,38.9
42.1,12.2,6.06,23400,26.9
89.7,1.1,0.03,799,4
113.1,1.1,0.03,649,34.2
113.4,1.2,0.06,675,11
99.2,0.2,0.01,401,28.7
73.7,5.5,0.43,1060,38.7
49,3.6,0.22,17800,31.5
100.9,4.2,0.11,36500,18.2
96.6,1.6,0.06,1120,21
107,2.8,0.02,586,14.2
112.3,2.7,0.03,818,3.4
90.8,3.5,0.01,558,5.7
108.7,1.6,0.04,588,3.5
34.2,12.8,25.4,26300,16.7
79.5,7.7,1.3,870,34.2
3.8,43.6,24.9,1020,58.3
9.4,22.6,24.1,1610,18.7
5.2,21.4,17.6,17400,17.9
87.6,8.3,7.43,5580,13.3
90.9,12.7,10.1,678,26.4
117.7,16.8,10.5,756,39.3
69.6,8,4.54,799,69.7
97.3,7.4,7.43,600,8
128.6,80.1,6.86,1395,81.2
83.5,5.8,0.01,530,9.9
70.7,17.6,22.1,26400,18.7
28.3,15,23.9,2140,33.8
75.9,0.6,0.25,791,6.7
85.2,3.8,0.21,536,453
82.7,13.7,8.69,692,46.2
69.3,6.3,6.89,21200,152
100.3,1.6,0.02,485,16.1
94,2.2,0.07,517,51.9
88.7,1.6,0.13,505,105
100,1.1,0.02,460,268
96.2,1.6,0.06,524,851
97.9,0.1,0.01,493,253
99.1,1.6,0.01,466,196
86.3,4.9,0.43,474,126
70.7,10.9,8.02,723,43.7
82.1,3.2,0.39,566,253
5.2,71,14.5,991,110
14.7,32.9,9.39,666,69.2
99,3.4,0.22,623,1350
64.2,3,1.51,400,21.6
54.9,2.4,2.41,471,48
17.4,13.1,7.81,720,157
5.3,9.2,8.19,699,19.4
114.8,4.3,0.86,15900,179
119,1.3,0.02,328,4.5
109.2,0.7,0.01,267,3.4
106.4,1.1,0.14,333,6.8
113.7,0.5,0.02,261,3.8
111,1.1,0.02,326,6.1
99.1,4.9,0.1,640,151
109,1.5,0.39,36500,38.1
109.9,1.1,0.01,417,20.9
97.4,1.3,0.02,4320,6.3
102.1,0,0.01,434,17
94.2,0.4,0.01,191,1
120.2,0.1,0.01,265,1
118.9,0.5,0.01,268,5.8
110.8,2.6,0.09,229,5.4
117,0.7,0.01,182,3.3
110.7,0.5,0.01,179,2.4
95,5,0.84,190,96
70.1,2.7,1,215,16.4
66.9,2.6,0.76,246,25.7
74.7,2.9,0.81,289,35.8
63.6,2.4,0.98,627,15.5
69.8,2.1,0.75,733,17.5
105.4,0.5,0.01,456,166
102.9,1.2,0.04,489,138
91.7,0.5,0.08,495,109
103.4,0.2,0.01,480,2.2
51,4.1,1.95,222,22.7
29.4,2.1,2.02,4750,27
101.8,0.3,0.01,149,1
97.3,1.7,0.08,416,9.4
103.8,0,0.06,296,3.6
103.5,1.6,0.12,417,11.3
105.2,0.3,0.2,460,6.4
103,0.9,0.03,356,8
95.1,0.7,0.05,414,11
120.3,1,0.01,221,1.7
105,0.3,0.03,278,2.5
103.9,0.2,0.04,398,19.8
109.4,1.2,0.28,406,22.9
106.3,0.4,0.01,219,1
93.2,1.3,0.75,302,8
72.4,2.9,1.96,397,12
60.1,3.2,1.64,460,14.2
110.5,0.1,0.03,238,1.9
120.2,0.5,0.02,443,13.2
105.4,0.9,0.01,366,15.8
99.8,0.4,0.06,422,6.9
100.4,1,0.04,416,10.3
104.8,0.3,0.01,370,2.4
105.4,0.5,0.02,515,21.3
102.2,0.7,0.01,435,1.3
101.4,1.4,0.1,480,15.4
100.2,0.2,0.01,514,1.7
97.2,0.8,0.05,538,5.2
95.9,0.8,0.03,560,103
96.9,3.3,0.83,210,4.8
87.1,2.4,1.25,224,6.3
69.7,2,0.96,239,8
100.7,2.2,0.01,491,47.6
97.4,0.7,0.05,205,9
96.4,0.6,0.02,202,11.1
15.1,2,2.5,4540,26.8
47,1.4,1.1,26200,49.6
91.5,1.5,0.15,270,7.6
79,0.7,0.17,331,19.1
17.4,5.6,2.78,637,14.6
4.6,5.8,3.92,590,11.3
73.3,1.8,0.44,718,6.4
105.1,0.9,0.01,142,2.2
81.5,4.3,1.38,205,4.2
108.7,0.7,0.04,112,8.6
72.9,2.2,0.8,146,7.4
70,4,2.05,169,15.4
120.6,0.3,0.02,174,3.1
104.8,1.1,0.01,100,3.8
96.7,1.3,0.2,106,3.2
101.7,1.2,0.31,193,1.8
107.2,1.1,0.1,176,1.9
122.3,1.1,0.15,169,3.6
76.7,1.8,0.79,246,4.8
105.1,1.8,0.01,141,2.4
136.5,0.9,0.01,166,2.4
104.4,0.2,0.16,94,2
98.5,1.1,0.02,110,5.1
60.9,2.9,1.62,165,23.9
72.4,2.5,1.71,251,4.5
62.7,3,0.61,256,5.8
27.2,2.1,1.79,275,9.4
27.5,2.5,2.02,276,6.1
10.2,4.1,2.69,274,7.3
43.8,3.3,1.3,239,11.1
41,3.3,1.58,263,8.7
18.2,4.3,3.04,272,10.7
95.3,0.9,0.01,256,15.6
100.3,1.1,0.01,225,11.1
92.5,4.7,23,2580,8.2
71.1,4.4,10.8,775,8
75.5,11.8,9.5,717,17.5
89.2,5.5,6.01,601,14
89.6,4.9,9.64,792,34.8
90.3,6.5,20.4,2650,7.4
83.9,6.7,5.43,326,11.2
86.3,8.3,6.13,392,10.2
86.8,5,5.66,399,12.4
80.9,3.8,4.82,197,3.5
93.4,4.7,1.87,312,6.7
88.7,5.1,5.33,539,25.5
94.7,4.5,5.21,573,18.8
71.8,6.6,1.35,511,13.1
88.5,5.1,1.57,704,15.6
87.4,4.6,5.05,848,13.8
102,1.2,0.79,205,4.3
92.1,5.3,2.59,349,6.8
99.7,3.6,2.07,379,10.5
106.2,2.1,0.75,353,13.2
87.5,13.2,2.42,407,24
98.3,2.5,0.97,289,13.5
92.1,4.2,0.93,318,24.5
104.1,0.3,0.06,270,38.5
105.3,0,0.07,277,41.9
74.1,2,0.83,398,79
75.9,0.4,0.24,548,9.1
88.7,5.2,2.35,627,30.8
97.8,1.4,0.43,310,21.5
44.6,9.6,6.8,715,5.5
59.5,21.1,5.94,3650,18.5
79.7,4.7,5.76,949,10.2
90.5,6.4,5.03,2400,14.2
88.4,5.1,3.19,2090,10.2
94.5,4.7,1.22,1080,67
95.1,0.9,0.05,306,4.8
98,1.2,0.19,308,5.1
96.4,1.2,0.2,328,13
95.7,2,0.49,488,21.8
90.6,2.1,1.22,432,16.8
106.1,1.6,0.02,260,8.8
103.7,0.1,0.07,264,22.3
106.3,0.4,0.01,192,2.9
106,0.2,0.02,265,11.6
105.1,0.3,0.02,264,10.3
105.5,0.6,0.01,272,10.6
83.2,0.6,0.23,583,37.5
109.1,0.4,0.01,230,1.3
107.1,0.5,0.04,264,2.3
107.8,0.4,0.06,274,11.6
110.4,0.9,0.12,290,5.2
97.8,2.3,0.58,335,21.9
92.5,3,0.53,458,17.1
104,0.2,0.02,341,14.2
104.8,0,0.02,358,14
98.3,1.1,0.13,331,20.7
95.2,5.1,0.17,351,20.4
108.2,0.8,0.02,188,1.9
112.3,1.3,0.03,259,2.1
113,1.5,0.1,332,5.6
106.9,1.1,0.02,200,1.6
104.6,0.9,0.01,384,21.6
104.5,0.4,0.01,391,112
102.2,1,0.01,396,34.8
122.1,1.1,0.02,389,33.8
125.6,1.2,0.15,385,7.8
99.7,0.6,0.21,483,19
104.6,0.4,0.01,217,96.4
108.9,0.5,0.01,255,34.6
107.8,1,0.01,238,125
108.3,2.2,0.01,245,86.7
99.4,1.4,0.04,242,88
99.4,1.2,0.06,273,103
102.4,1.1,0.1,269,95.4
104.1,0.7,0.01,215,1.8
105.9,0.6,0.06,362,552
90.1,1.7,1.21,418,171
109.2,0,0.08,483,1.5
90.9,4,2.16,428,15.4
96.2,3.2,1.68,489,102
114,2.6,0.7,314,7.9
64.3,13,3.43,431,21.6
70.1,3.8,2.96,379,11.6
94.9,3,0.9,305,27.5
101.9,1.5,0.48,351,14.8
76.4,2.1,0.97,548,138
91.8,1,0.26,420,234
67.1,4,4.05,535,109
52.3,7.2,4.65,590,37.4
68.8,7.3,5.25,606,64.7
39.2,3.3,3.85,607,16.6
105,0.5,0.06,350,569
129.3,0,0.05,586,3.6
82.8,2.1,1.8,626,85.8
91.7,1.5,0.97,183,2.5
104.6,0.7,0.15,345,20
104.6,0.9,0.05,334,872
109.9,0.1,0.16,507,362
104,4.9,0.51,483,1150
118,0.6,0.09,430,127
100.3,1.6,0.06,534,73.5
102.7,1.7,0.39,503,110
120.1,2.3,0.48,507,82.8
80.7,3.2,2.06,562,117
61,3.2,1.87,613,109
44.3,7.8,6.76,758,112
119.7,3.2,1.64,838,27.5
69.3,5.4,4.16,927,43
48,6.8,6.07,929,57.6
13,6.3,11.4,961,37.6
61.5,3.7,5.92,22000,64.2
7.3,38.6,22.6,907,50.6
112.8,0.1,0.13,490,1.8
40.1,5.6,11.7,1250,10.6
45.9,3.3,10.5,1000,12.7
16.8,4.3,10.2,803,12.4
59.2,1.8,7.75,9880,41.2
131,0.6,0.01,416,1.2
106.7,2.5,0.17,488,10.7
105.6,0.4,0.01,582,33.5
101.4,0.5,0.01,634,149
47.8,10.3,9.3,823,34
84.9,5,4.63,765,16.5
114.4,2.9,0.24,662,17.3
73.4,2.8,4.13,679,27.2
63.2,2.9,4.79,741,30.5
104.7,0.1,0.03,587,24.9
41.6,2.5,6.66,838,30.3
48.5,2.6,6.22,642,19.3
8.4,8.7,4.97,1510,18.4
32.8,3,4.62,20700,25.3
24.7,9.7,5.2,679,28.9
7.7,8.4,5.65,10700,23.2
45.9,1.8,3.9,731,34.7
97.4,7.2,7.46,20700,44.4
93.4,1.7,0.02,661,10.3
105.9,1.1,0.04,668,17.9
111.7,1.8,0.05,636,13.4
103.8,0.2,0.01,406,48.1
124.1,7.2,1.68,1410,46
64.8,2.4,1.69,15300,38.4
79.9,1.7,0.89,36100,36.8
102.1,1.7,0.04,942,13.4
106.8,2.3,0.02,597,9.5
114.1,2.2,0.08,799,21.2
81,1.5,0.03,556,6.6
96,0.7,0.1,574,3.3
35.7,8,6.53,652,11.4
30.5,11,19,25100,16.8
73.3,5.9,5.28,723,45.9
7.5,32.1,16.1,829,16.3
5.7,7.8,20.6,1670,18.2
19.2,13.8,25.5,1020,30.5
18,15.1,13.3,19100,25.8
54,9.8,9.56,4100,18.7
37.3,2.6,3.67,529,22.6
56.6,4.1,3.64,564,33
44.2,4.5,8.09,632,34.7
88.6,3.5,3.78,550,63.6
19.7,10.1,16.5,1010,20.1
77.1,1.6,0.01,487,3.7
46.8,10.5,25.9,20400,21.1
41.5,13.2,29.1,2270,23.7
54.9,2.9,3.63,900,6.3
94.9,0.1,0.04,523,612
91.3,8.9,6.45,636,60.7
100,10.2,5.23,2070,56.7
101.4,0.5,0.01,448,30.8
101.5,0.6,0.01,473,34.6
98.1,0.8,0.09,501,87.8
98.3,0.6,0.01,503,72
93.3,0.7,0.01,538,152
96.4,0.7,0.03,501,163
102.5,0.9,0.01,454,18.6
100.5,0.1,0.11,474,68.9
94,5.8,4.24,651,58.8
95.4,0,0.01,469,145
50,10.8,10.1,729,53.7
21.1,20.1,8.57,633,64
100.1,0.8,0.02,525,2.6
66.6,0.6,0.01,600,1
71.6,1.4,1.68,294,10
64.3,2.5,2.54,425,49
34.7,10.7,7.58,650,118
35.3,7.9,8.72,649,18.9
140.2,3.8,2.4,594,14.9
97.2,4.2,1.61,932,62
132.2,0.2,0.04,301,1.7
114.5,0.9,0.01,250,3
108.3,1.2,0.09,324,14.2
120.6,2.5,0.06,387,17.7
112.5,2.6,0.13,627,56.9
106.7,0,0.01,380,17.4
97.4,1,0.01,1300,6.9
145.4,0.4,0.01,413,103
142.6,0.1,0.02,157,3
144,0.2,0.01,259,1.8
104.6,0.3,0.01,260,10.4
94.7,1,0.05,219,12.3
99.6,1,0.01,161,5.4
106.5,0.7,0.01,164,12.9
100.5,0.5,0.01,152,3.4
77.6,2.1,0.46,191,15.6
72.6,1.4,0.54,200,15.6
69.9,1.6,0.62,219,18
59.1,1.6,0.96,258,24
60.1,27.2,1.04,988,17.2
64.7,1.5,1.05,2940,11.5
96.3,0.2,0.01,428,87.6
91.5,0.6,0.05,508,47.8
94.2,0.5,0.07,482,109
97.3,0.1,0.04,459,8.8
53.5,2.7,1.54,213,14
44.5,1.4,1.4,5290,29.1
106.3,0.9,0.01,153,1.4
110.2,0.6,0.03,154,1
135.5,0.8,0.01,147,3.2
98.2,1.1,0.12,342,7.8
103.8,0.8,0.01,224,4.5
104.9,0.4,0.01,392,13
103.8,0.4,0.17,420,16.3
103.2,0,0.01,326,34
100.1,0.3,0.05,384,19.4
113.8,0.8,0.01,205,4.2
103.9,0.7,0.01,308,31.6
102.1,1.1,0.05,346,48.2
104.4,1.1,0.22,366,36.3
102.8,0.1,0.01,210,2.1
101.3,1.3,0.34,267,10.2
84.4,2.6,1.05,348,12.7
67,2.9,1.29,428,23.8
104.3,0.6,0.01,236,3
141.5,0,0.01,409,97.1
125,0.6,0.01,359,303
100.2,0.6,0.06,411,92.6
99.8,1,0.07,398,107
100.5,0,0.01,353,3.5
101.2,0.5,0.02,439,32.7
110.2,0.9,0.01,385,1
102.8,1.1,0.23,463,29.5
100.3,0.3,0.08,472,27.4
101.5,0.9,0.04,488,75.7
127.8,1.3,0.32,121,9.3
108.2,0.1,0.25,128,11.5
99.3,0.1,0.27,134,10.1
101,0.5,0.01,402,5.4
99.1,0.5,0.01,174,4.4
100.7,0.5,0.08,173,7.2
44.1,6.5,1.74,251,45.5
23.7,3.4,2.57,445,40.1
28.3,1.5,1.81,9180,69.2
89.3,0.7,0.28,240,16.7
84.1,1.3,0.24,284,19.9
75.2,4,1.08,329,10.1
51.7,7.3,2.57,345,16.6
73.7,3.2,1.05,433,10.3
103.7,0.3,0.01,115,3.2
96.9,2.1,0.26,143,6.7
92,0.6,0.23,104,11.8
89.9,1.7,0.26,108,23.8
97.6,1.5,0.15,129,8.3
99.2,0.7,0.01,124,6
104.5,0.7,0.18,104,4.3
122.6,1.5,0.27,139,12.8
103.6,0.1,0.01,96,6.1
102.8,0.8,0.01,104,4.6
95.9,0.9,0.02,95,2.6
17.9,3.2,2.11,291,28.3
82.8,3.1,0.83,122,20.2
88.2,2.6,0.44,160,29.2
86.1,2.4,0.36,160,50.4
82,2,0.45,171,19.4
